Student_ID,Course_ID,Actual,Predicted,Error
40211113,40B9662,4,2.956,1.044
40311150,40B0291,3,2.903,0.097
40311127,40BA061,1,2.903,1.903
40311247,40BR372,4,3.4569,0.5431
40211129,40BA101,4,2.903,1.097
40211127,40B0291,4,2.903,1.097
40211102,40KA393,4,2.903,1.097
40211245,40BR082,3,2.903,0.097
40411163,40BA221,3,2.903,0.097
40311117,40BQ341,4,3.3531,0.6469
40311111,40BA141,2,2.9976,0.9976
40211146,40BA021,2,2.903,0.903
40311150,40BA101,1,2.903,1.903
40311216,40BR022,3,3.283,0.283
40411150,40BA051,1,2.903,1.903
40211126,40KA513,3,3.2132,0.2132
40211126,40KE011,3,3.223,0.223
40211252,40BA052,3,4.1089,1.1089
40411242,40BA222,3,2.5403,0.4597
40211162,40BA091,1,2.903,1.903
40411129,40BQ031,3,1.0,2.0
40411247,40BA052,3,3.1694,0.1694
40211158,40BC061,3,2.9661,0.0339
40211214,40BA012,4,2.0954,1.9046
40211107,40BA141,1,2.1793,1.1793
40311256,40B8932,5,4.0316,0.9684
40211252,40BA142,5,2.903,2.097
40311138,40BA081,3,2.903,0.097
40211146,40BQ051,3,2.7272,0.2728
40311235,40K0051,1,2.903,1.903
40311150,40BA021,1,2.903,1.903
40411236,40BA082,4,3.3666,0.6334
40411120,40BC011,3,4.6838,1.6838
40311254,40BA052,3,3.1272,0.1272
40411219,40B0292,5,3.5013,1.4987
40311223,40B0292,3,2.2989,0.7011
40211117,40BC021,2,2.7814,0.7814
40211229,90B2681,4,2.903,1.097
40211220,40BR042,4,3.9947,0.0053
40211209,40BR222,4,2.3175,1.6825
40333126,40BA221,1,2.903,1.903
40211105,40BC051,2,2.0588,0.0588
40211108,40BC061,5,3.6899,1.3101
40211202,40BA102,3,3.005,0.005
40211261,40BA022,5,3.6281,1.3719
40311128,40BA221,3,2.903,0.097
40211242,40BA102,4,4.6044,0.6044
40211250,40BA012,3,3.4005,0.4005
40211111,40B0291,2,2.903,0.903
40211208,433A011,1,2.903,1.903
40211156,40BQ381,4,3.7136,0.2864
40211127,40BQ321,4,4.6585,0.6585
40211109,40BC021,3,2.6311,0.3689
40511103,40BA051,1,2.903,1.903
40211146,40BA101,1,2.903,1.903
40211148,40BA121,4,2.903,1.097
40211230,409Z491,5,3.8341,1.1659
40211144,40BC021,1,1.4043,0.4043
40411224,40B0292,5,2.6254,2.3746
40211247,40BR042,1,3.1329,2.1329
40211113,40BQ331,1,3.0569,2.0569
40411215,40BA062,1,2.9404,1.9404
40511133,40BA011,5,2.903,2.097
40211109,40BQ391,4,2.9746,1.0254
40311205,40BA102,4,3.095,0.905
40211206,40BA122,3,3.5948,0.5948
40211127,40BA121,4,2.903,1.097
40311206,40BA082,4,2.8918,1.1082
40311238,40BA102,3,3.0813,0.0813
40411252,40BA222,3,1.4796,1.5204
40311217,40BA102,3,3.1844,0.1844
40311232,40BA062,1,2.2895,1.2895
40211228,409Z511,4,3.7058,0.2942
40411230,40BA062,1,2.5846,1.5846
40211113,40BA131,3,2.903,0.097
40211259,40BD052,4,3.2693,0.7307
40211132,40B0291,2,2.903,0.903
40211234,40BD032,4,3.2948,0.7052
40411133,40BA081,1,2.903,1.903
40311166,40BQ311,3,2.0,1.0
40211228,40BR032,4,2.903,1.097
40211111,40BC011,1,2.5798,1.5798
40311214,40BA052,3,2.0063,0.9937
40211264,40BD012,1,1.5066,0.5066
40211108,40BC021,4,3.5589,0.4411
40311137,40BC021,5,3.0988,1.9012
40311123,40B0291,2,2.903,0.903
40211219,40BA152,4,3.635,0.365
40211104,40BA121,3,2.903,0.097
40411128,40BA061,3,2.903,0.097
40511246,40BA012,4,3.9896,0.0104
40211141,40BA101,3,2.903,0.097
40311226,40BR022,3,3.4858,0.4858
40211267,40BA132,3,3.215,0.215
40411217,40BA062,5,3.8061,1.1939
40211242,40BA022,4,4.5949,0.5949
40411230,40BA082,2,2.487,0.487
40211142,40BQ021,1,2.903,1.903
40411208,40BR022,3,2.9832,0.0168
40311206,40BA222,3,3.2662,0.2662
40211237,40BA102,3,2.5145,0.4855
40211205,40B0292,5,3.7765,1.2235
40311250,40UN160,4,4.1928,0.1928
40511238,40BA052,4,5.0,1.0
40311121,40BA051,3,2.903,0.097
40211257,40BA102,1,1.8265,0.8265
40311122,40BA121,2,2.903,0.903
40411141,40BA101,1,2.903,1.903
40511209,40B0292,4,3.0,1.0
40311261,40B8932,4,3.8019,0.1981
40211117,40UN110,4,2.7572,1.2428
40311201,40BA122,5,4.4428,0.5572
40211246,40BA062,5,4.072,0.928
40311114,40BQ341,5,2.9715,2.0285
40311224,40BA022,1,1.1582,0.1582
40311229,40BA132,5,3.7103,1.2897
40311112,40BQ341,5,3.0563,1.9437
40211105,40BQ171,1,2.903,1.903
40311221,40BA062,1,2.5139,1.5139
40211248,40BR342,3,3.3248,0.3248
40211246,40BA082,3,4.2944,1.2944
40211105,40BA121,3,2.903,0.097
40411227,40BA052,4,3.9696,0.0304
40211262,40BD012,4,3.8012,0.1988
40411115,40BA021,2,2.903,0.903
40311121,40BA021,3,2.903,0.097
40411207,40B0292,4,2.281,1.719
40411140,40BQ311,2,1.9766,0.0234
40311264,4069582,2,3.0095,1.0095
40311119,40BA131,2,2.903,0.903
40411210,40BA062,3,3.6985,0.6985
40411202,40BA082,3,2.8823,0.1177
40411164,40BA101,2,2.903,0.903
40211229,40BR122,5,2.903,2.097
40511217,40B0292,4,1.4977,2.5023
40211259,40BA122,2,2.8946,0.8946
40211255,40BD032,3,2.32,0.68
40211142,40BA061,4,2.903,1.097
40211249,40BR042,2,3.1202,1.1202
40311148,40BC071,3,1.8571,1.1429
40311232,40BQ512,3,2.5557,0.4443
40211161,40B9651,3,2.2779,0.7221
40211209,40BA082,2,2.3818,0.3818
40311209,40B0292,1,1.9482,0.9482
40311259,40BA052,5,3.1865,1.8135
40411237,40BD012,3,1.313,1.687
40411219,40BA052,3,3.7542,0.7542
40211213,40BA132,1,2.1504,1.1504
40311250,40BD012,5,4.1664,0.8336
40311137,40BQ331,3,3.4029,0.4029
40511206,40BA052,4,4.4925,0.4925
40511229,40B0292,4,3.5068,0.4932
40311229,40BR072,4,3.5502,0.4498
40211234,40BA102,4,3.5183,0.4817
40211238,40BD012,1,2.1804,1.1804
40311211,40B0292,3,2.7601,0.2399
40311238,40BQ512,4,3.4953,0.5047
40411243,40BA012,1,2.6248,1.6248
40311129,40BQ321,2,1.8676,0.1324
40211150,40BA051,3,2.903,0.097
40411236,40BR022,4,3.4097,0.5903
40211117,40BA091,1,2.903,1.903
40411231,40BA012,1,2.4843,1.4843
40311205,40BR372,5,3.2678,1.7322
40211217,40BA052,4,4.2333,0.2333
40211146,40BA141,3,2.7511,0.2489
40411138,40BC011,1,1.3166,0.3166
40211156,40BR372,3,3.9706,0.9706
40411208,40BA052,3,3.009,0.009
40205303,40BR072,3,1.2855,1.7145
40411220,40BA062,2,3.2665,1.2665
40411213,40BD012,4,3.4931,0.5069
40211267,40BD052,1,3.4028,2.4028
40211129,40BA141,4,3.9398,0.0602
40211126,433N062,5,2.903,2.097
40211102,409U053,5,2.903,2.097
40211134,40BA061,4,2.903,1.097
40311134,40BQ321,3,2.3889,0.6111
40211203,40BA022,3,4.2003,1.2003
40211147,40BC051,1,1.8095,0.8095
40311217,40BD012,4,3.0727,0.9273
40211233,40BA152,2,2.2312,0.2312
40211137,40BQ391,2,1.8307,0.1693
40411106,40BA051,3,2.903,0.097
40311158,40UN130,5,3.2135,1.7865
40211116,40BQ021,4,2.903,1.097
40311202,40BA082,4,3.604,0.396
40211154,40BQ391,3,2.4914,0.5086
40311110,40B0291,3,2.903,0.097
40411150,40BC071,2,1.0,1.0
40211117,40BA131,4,2.903,1.097
40311229,40BD012,4,3.5544,0.4456
40211102,40BA081,4,2.903,1.097
40211115,40BQ021,2,2.903,0.903
40211215,40BA052,1,1.4649,0.4649
40211105,40BA151,3,2.903,0.097
40211166,40BQ371,1,2.903,1.903
40311237,40BA122,3,2.3626,0.6374
40311211,40BA132,4,3.3999,0.6001
40211225,40UN070,5,3.6179,1.3821
40511109,40B0291,4,2.903,1.097
40211161,40BQ051,1,2.4439,1.4439
40211118,40BC051,5,4.593,0.407
40411131,40BA021,1,2.903,1.903
40311122,40BA221,3,2.903,0.097
40511104,40B0291,5,2.903,2.097
40211126,40BA051,5,2.903,2.097
40211211,40BR082,3,2.903,0.097
40211262,40BA092,4,2.903,1.097
40211250,40B0292,4,3.2949,0.7051
40311233,40B8932,3,3.4208,0.4208
40311146,40BC011,1,1.6006,0.6006
40211156,40BA151,3,2.903,0.097
40211228,40BA062,3,3.7036,0.7036
40311221,40BD012,3,2.6773,0.3227
40311119,40BA011,5,2.903,2.097
40411126,40BC011,3,3.3166,0.3166
40311130,409A021,1,2.903,1.903
40211232,40BA102,1,2.048,1.048
40211117,40BA121,3,2.903,0.097
40411247,40BA102,2,3.226,1.226
40211248,40BA102,4,2.7961,1.2039
40411251,40BA022,2,2.7651,0.7651
40312142,40BA101,4,2.903,1.097
40211229,40BR082,4,2.903,1.097
40211214,40BR242,2,2.0423,0.0423
40311150,40BC011,1,1.4997,0.4997
40411102,40BQ031,5,3.3686,1.6314
40211106,40BA061,5,2.903,2.097
40211230,409Z481,4,3.9598,0.0402
40211117,40BA151,4,2.903,1.097
40211259,40BA022,4,2.676,1.324
40311259,40BA062,1,3.3955,2.3955
40411159,40BA101,3,2.903,0.097
40411115,40BA221,1,2.903,1.903
40211247,409Z481,4,3.6393,0.3607
40311260,40BR022,3,3.2025,0.2025
40411128,40BA011,1,2.903,1.903
40211146,40BA151,4,2.903,1.097
40211101,40B0291,4,2.903,1.097
40211148,40BQ171,4,2.903,1.097
40211244,40BR042,2,3.2935,1.2935
40511101,40BA011,1,2.903,1.903
40205303,40BR242,1,1.8355,0.8355
40211235,40BR042,2,3.2157,1.2157
40211126,40KA393,3,2.903,0.097
40211139,40BQ421,2,2.1819,0.1819
40211206,40BD012,3,3.62,0.62
40311204,40BA052,5,3.2398,1.7602
40211233,40BR242,1,2.3051,1.3051
40411125,40BA011,1,2.903,1.903
40311218,40BA132,5,3.1059,1.8941
40211137,40BC011,3,1.7546,1.2454
40311120,40BA021,1,2.903,1.903
40511107,40BA051,5,2.903,2.097
40311217,40BD032,2,3.2385,1.2385
40311215,40B0292,2,3.2515,1.2515
40311155,40BQ031,1,3.0758,2.0758
40211201,40BR032,3,2.903,0.097
40211134,40BQ401,4,2.903,1.097
40211208,40BA092,1,2.903,1.903
40211247,40BR032,4,2.903,1.097
40311238,40BA122,3,2.9485,0.0515
40211109,40BQ141,2,2.903,0.903
40211130,40BA081,1,2.903,1.903
40311158,40BC071,5,3.181,1.819
40211226,40BD032,4,3.8899,0.1101
40211266,40BA081,2,2.903,0.903
40311233,40B0292,3,3.2295,0.2295
40311136,40BA011,1,2.903,1.903
40311132,40BA121,1,2.903,1.903
40211133,40BC011,2,4.3953,2.3953
40211236,40BD012,1,1.0,0.0
40311210,40BA222,3,2.2771,0.7229
40211117,40BQ141,2,2.903,0.903
40311261,40BD032,3,3.8418,0.8418
40211225,40B9561,4,3.6117,0.3883
40211228,40BA132,3,3.5994,0.5994
40211158,40BA011,4,2.903,1.097
40211154,40BA091,1,2.903,1.903
40211137,40BA061,1,2.903,1.903
40211209,40BD032,2,2.429,0.429
40411227,40BA222,3,4.0962,1.0962
40311235,40BA222,1,2.6017,1.6017
40211141,40BC061,4,3.992,0.008
40211261,40BR072,5,3.4657,1.5343
40211114,40BA011,1,2.903,1.903
40411126,40BA081,4,2.903,1.097
40211229,40BA012,2,2.0044,0.0044
40311122,40BA081,4,2.903,1.097
40311109,40BA021,1,2.903,1.903
40411205,40BD012,4,2.205,1.795
40327247,40BC071,2,2.0,0.0
40311238,40B0292,2,2.887,0.887
40311238,40B8932,3,3.6092,0.6092
40411158,40BA051,2,2.903,0.903
40311243,40BA052,4,3.5622,0.4378
40411211,40BA222,2,2.8761,0.8761
40511226,40BA012,4,3.4948,0.5052
40411255,40BA222,4,4.2171,0.2171
40411212,40BD012,3,1.9289,1.0711
40211202,40B9651,4,3.2953,0.7047
40311243,40BD012,4,3.7781,0.2219
40211112,40KT142,5,3.2716,1.7284
40311204,40BA132,4,3.9089,0.0911
40211224,40BD012,3,1.4901,1.5099
40211113,40BA091,1,2.903,1.903
40411156,40BA021,4,2.903,1.097
40311153,40BA021,5,2.903,2.097
40211266,40BR022,2,2.1168,0.1168
40411219,40BA082,5,3.6029,1.3971
40311223,40BA122,3,2.2287,0.7713
40211116,40BQ051,4,3.4742,0.5258
40211246,40BR122,5,2.903,2.097
40311158,40BQ341,3,3.4767,0.4767
40411201,40BA062,3,3.4629,0.4629
40211126,40IN672,5,3.0271,1.9729
40211249,40B0292,4,3.2166,0.7834
40311108,40BC011,2,3.1382,1.1382
40411156,40BA011,5,2.903,2.097
40411244,40BR472,1,3.226,2.226
40211103,40UN050,1,2.1797,1.1797
40411242,40BA102,4,2.3596,1.6404
40411202,40BA052,4,2.7705,1.2295
40211261,40BA152,3,3.6798,0.6798
40511142,40BA051,3,2.903,0.097
40411246,40BA082,3,2.4673,0.5327
40211104,40UN110,4,3.0548,0.9452
40311236,40BR042,4,4.2145,0.2145
40211223,40BA132,3,4.1785,1.1785
40211115,40BA011,3,2.903,0.097
40211144,40BQ421,1,1.6809,0.6809
40211203,40BA102,4,4.2941,0.2941
40211257,409U163,1,1.6155,0.6155
40311113,40BA051,1,2.903,1.903
40411236,40BA012,3,3.4534,0.4534
40411233,40BA102,4,2.7621,1.2379
40311161,40BA221,1,2.903,1.903
40211153,40BR372,4,3.9295,0.0705
40411108,40BA011,4,2.903,1.097
40211115,40BC061,1,1.5163,0.5163
40311130,40BQ031,2,2.3794,0.3794
40211102,40B0291,2,2.903,0.903
40211205,40BR032,5,2.903,2.097
40211132,40BA081,2,2.903,0.903
40311257,40BA102,3,3.9924,0.9924
40211110,40BQ321,2,2.9195,0.9195
40411255,40BA102,4,4.2033,0.2033
40411138,40BA051,2,2.903,0.903
40311105,409A011,2,2.903,0.903
40311265,4064243,2,3.2448,1.2448
40311255,40B0292,2,1.533,0.467
40211104,40BA131,4,2.903,1.097
40211233,40BA092,2,2.903,0.903
40211133,40BR372,5,4.3766,0.6234
40311138,40BA011,1,2.903,1.903
40311124,40BA021,1,2.903,1.903
40211238,433A021,2,2.903,0.903
40311223,40BA222,1,2.3249,1.3249
40211161,40BA051,2,2.903,0.903
40211137,40BA091,1,2.903,1.903
40311128,40BA121,4,2.903,1.097
40411238,40BA052,2,2.8963,0.8963
40211118,40BC061,5,4.7082,0.2918
40311218,40BR042,4,3.2103,0.7897
40211235,40BA152,4,3.0453,0.9547
40211138,40BA051,3,2.903,0.097
40311206,40BA062,1,3.0993,2.0993
40211230,40B0292,5,3.5595,1.4405
40411209,40BA222,3,1.7471,1.2529
40311118,40BC051,3,3.7424,0.7424
40211224,40BR072,3,1.4914,1.5086
40311243,40BA122,4,4.034,0.034
40211113,40B0291,2,2.903,0.903
40211235,40BR072,4,3.2795,0.7205
40211161,40BQ331,1,2.4655,1.4655
40311253,40B0292,3,2.5764,0.4236
40211225,40BR372,4,2.58,1.42
40311227,40BA082,4,2.6928,1.3072
40211262,40BR082,5,2.903,2.097
40511229,40BA052,2,4.5075,2.5075
40211122,40BQ421,3,3.5837,0.5837
40411119,40BA051,1,2.903,1.903
40211202,40BA132,3,2.8988,0.1012
40211125,40BQ141,4,2.903,1.097
40411205,40BA052,2,2.416,0.416
40311131,40B0291,2,2.903,0.903
40311146,40BA081,2,2.903,0.903
40211245,40BR032,2,2.903,0.903
40411130,40BC071,1,3.4883,2.4883
40311135,40BA221,1,2.903,1.903
40411143,40BA051,1,2.903,1.903
40411207,40BA062,2,2.471,0.471
40211220,409Z481,5,4.0808,0.9192
40211205,40BA062,5,3.5853,1.4147
40211230,40BA062,4,3.5931,0.4069
40411140,40BA021,1,2.903,1.903
40511262,40BA052,3,2.5075,0.4925
40211262,40BA142,5,2.903,2.097
40311132,40BQ321,3,1.9913,1.0087
40311138,40BC021,4,3.0003,0.9997
40311151,40BA141,3,4.1622,1.1622
40411143,40BA221,1,2.903,1.903
40211222,40BD032,4,4.3282,0.3282
40311231,40BD032,2,3.2432,1.2432
40311205,40BD032,3,3.2061,0.2061
40511227,40BA052,2,4.015,2.015
40211152,40B0291,2,2.903,0.903
40211233,40BA142,4,2.903,1.097
40311238,40BA132,3,3.218,0.218
40211125,40BC011,4,3.5981,0.4019
40311219,40B0292,1,2.4379,1.4379
40311105,40BC071,2,2.2313,0.2313
40311134,40BA121,3,2.903,0.097
40311116,40B0291,2,2.903,0.903
40311157,40BA061,3,2.903,0.097
40211104,40BC051,2,2.9029,0.9029
40411149,40BC071,1,3.0,2.0
40411130,40BA102,3,3.2617,0.2617
40311214,40BD032,2,2.2476,0.2476
40411222,40BA062,1,2.1677,1.1677
40311108,40BA101,3,2.903,0.097
40211134,40BC021,4,3.8308,0.1692
40320324,40BC011,1,2.2825,1.2825
40311243,40BA012,3,3.6723,0.6723
40411130,40BA222,2,3.4216,1.4216
40411215,40BA052,1,2.9404,1.9404
40411240,40BR022,2,2.1664,0.1664
40211127,40BA131,5,2.903,2.097
40211131,40B0291,1,2.903,1.903
40211235,40BA102,4,2.9901,1.0099
40211101,40BR342,5,4.4007,0.5993
40211205,40BD012,4,3.7947,0.2053
40411120,40BA061,4,2.903,1.097
40311125,40B0291,3,2.903,0.097
40211150,40BC021,3,3.4793,0.4793
40311148,40BA081,3,2.903,0.097
40211219,40BA052,2,3.2445,1.2445
40211260,40BR122,5,2.903,2.097
40311146,40BA061,1,2.903,1.903
40511219,40BA052,3,1.0,2.0
40211150,40BC061,4,3.4466,0.5534
40211110,40BC051,2,2.7775,0.7775
40311249,40BA022,3,3.8985,0.8985
40211205,40BR042,3,3.6947,0.6947
40411104,40BC071,3,3.6459,0.6459
40211122,40BA151,4,2.903,1.097
40211106,40BA081,3,2.903,0.097
40311104,40BA141,1,2.7639,1.7639
40311229,40BA012,2,3.476,1.476
40511247,40B0292,4,4.5023,0.5023
40211208,90B2681,3,2.903,0.097
40211249,40BR122,5,2.903,2.097
40311116,40BA081,3,2.903,0.097
40311208,40BA022,4,3.591,0.409
40211206,40BA012,5,3.7306,1.2694
40511201,40BA012,3,3.9896,0.9896
40211116,40BA131,5,2.903,2.097
40211101,40BA081,4,2.903,1.097
40211112,40BA021,1,2.903,1.903
40211112,40BQ371,3,2.903,0.097
40211217,40BA022,5,3.8891,1.1109
40211220,40B0292,5,4.3107,0.6893
40311130,40BQ321,3,2.3732,0.6268
40311139,40BQ141,2,2.903,0.903
40311236,40BA102,4,4.0005,0.0005
40311245,40BA012,4,2.4726,1.5274
40511123,40BA051,1,2.903,1.903
40311114,40BA051,4,2.903,1.097
40311155,40BC051,3,3.0197,0.0197
40211239,40BR372,1,1.7814,0.7814
40211130,40BA021,1,2.903,1.903
40211133,40BA061,5,2.903,2.097
40311236,40B8932,4,4.1087,0.1087
40211106,40BA011,1,2.903,1.903
40211158,409R181,4,2.9003,1.0997
40311211,40BR372,3,3.5034,0.5034
40511118,40BA051,2,2.903,0.903
40311214,40BD012,1,2.197,1.197
40211110,4069211,3,3.797,0.797
40411246,40BA052,2,2.4993,0.4993
40211165,40BA141,2,4.2206,2.2206
40211241,40BA052,1,2.9375,1.9375
40211115,40BC021,1,1.4254,0.4254
40411251,40BA082,4,2.5467,1.4533
40211150,40UN080,3,3.5708,0.5708
40511125,40B0291,3,2.903,0.097
40211205,40BR322,3,3.2455,0.2455
40211127,40BQ421,5,4.3094,0.6906
40311241,40BA102,2,1.2982,0.7018
40211113,40BA101,2,2.903,0.903
40211252,409Z491,5,3.8378,1.1622
40311128,40BA021,4,2.903,1.097
40311150,40BA221,1,2.903,1.903
40211244,40B9561,4,3.4046,0.5954
40311227,40BA062,1,3.4489,2.4489
40211102,40BA011,4,2.903,1.097
40211102,40WN081,3,2.903,0.097
40211208,40BA152,2,1.7021,0.2979
40211248,40BR122,5,2.903,2.097
40311231,40BQ512,4,3.345,0.655
40411158,40BA081,3,2.903,0.097
40211163,40BA141,4,1.6781,2.3219
40311227,40B0292,2,3.3435,1.3435
40411155,40BQ031,4,1.0,3.0
40511247,40BA052,4,4.5075,0.5075
40311235,40BA102,1,2.2953,1.2953
40511233,40BA052,4,2.985,1.015
40311133,40BA101,2,2.903,0.903
40311245,40BD012,2,2.5004,0.5004
40211137,40BA051,3,2.903,0.097
40211262,40BA132,4,3.8842,0.1158
40211207,40BA062,4,3.2738,0.7262
40211237,40BA022,1,2.5345,1.5345
40311162,40BA021,1,2.903,1.903
40211234,40BR032,4,2.903,1.097
40411248,40BR472,1,3.8143,2.8143
40211136,40BC051,5,3.6202,1.3798
40311139,40BA141,1,2.3609,1.3609
40411158,40BA011,3,2.903,0.097
40211129,40BQ141,5,2.903,2.097
40211259,40BA152,2,3.2211,1.2211
40311258,40BD012,3,3.6992,0.6992
40411140,40BC071,2,2.0635,0.0635
40211158,40BQ371,2,2.903,0.903
40311142,40BA101,1,2.903,1.903
40211256,40BD012,5,4.0299,0.9701
40311217,40BA012,3,3.0398,0.0398
40411143,40BC011,1,1.6331,0.6331
40211107,40BA081,1,2.903,1.903
40311127,40BA081,2,2.903,0.903
40211148,40BQ321,3,3.5079,0.5079
40320310,40BC051,1,2.141,1.141
40211220,40BD052,3,4.393,1.393
40311162,40BQ311,1,1.6152,0.6152
40211261,40BA122,3,3.6906,0.6906
40311155,40BQ311,3,2.8665,0.1335
40211252,40BR072,4,3.9015,0.0985
40311169,40BA221,1,2.903,1.903
40411215,40BA012,3,2.6739,0.3261
40311117,40BA141,3,3.4693,0.4693
40311158,40BA121,1,2.903,1.903
40211209,40BA092,1,2.903,1.903
40311236,40BD032,4,4.2134,0.2134
40211153,40BQ021,5,2.903,2.097
40211151,40BA081,3,2.903,0.097
40411138,40BA021,1,2.903,1.903
40211118,40BA141,5,4.5173,0.4827
40411101,40BA011,1,2.903,1.903
40211217,40BR082,4,2.903,1.097
40311132,40BC051,1,2.2095,1.2095
40211226,40BD052,5,3.9051,1.0949
40211225,40B9572,4,3.7156,0.2844
40411240,40BR472,5,1.9355,3.0645
40211109,40B0291,2,2.903,0.903
40411110,40BQ311,2,1.632,0.368
40211241,40BA152,3,2.9017,0.0983
40311250,40BA062,1,4.5004,3.5004
40211102,40BQ421,3,4.0953,1.0953
40211108,40BA051,3,2.903,0.097
40411252,40BR472,1,1.7387,0.7387
40511256,40B0292,3,1.9954,1.0046
40311111,40BA061,4,2.903,1.097
40211114,40UN110,4,1.1191,2.8809
40511207,40BA012,2,3.9896,1.9896
40311218,40BA082,4,2.5922,1.4078
40311151,40BA021,4,2.903,1.097
40411146,40BA081,2,2.903,0.903
40311215,40BA122,2,3.7258,1.7258
40511105,40B0291,5,2.903,2.097
40211249,40BA052,3,3.3222,0.3222
40311157,40BQ321,5,3.8756,1.1244
40211225,40BD052,3,3.6929,0.6929
40211151,40BQ371,5,2.903,2.097
40211112,40BQ391,5,3.0066,1.9934
40311261,40BA012,3,3.6886,0.6886
40411254,40BA222,3,3.4987,0.4987
40211239,40BR042,1,1.7787,0.7787
40111230,40BA152,2,1.6804,0.3196
40311233,40BA022,2,3.1794,1.1794
40211266,433A021,3,2.903,0.097
40211202,40BR242,3,3.2027,0.2027
40411113,40BQ311,5,4.6605,0.3395
40211249,40BA022,4,3.0879,0.9121
40311157,40B0291,5,2.903,2.097
40211139,432N861,1,2.3069,1.3069
40311260,40BQ512,5,3.8147,1.1853
40211230,40BA152,3,4.1052,1.1052
40311158,40BQ031,2,3.5961,1.5961
40311231,40BA132,5,3.3813,1.6187
40211116,40IN101,4,3.4244,0.5756
40311104,40BA081,4,2.903,1.097
40411240,40BA052,1,2.1934,1.1934
40211217,40BR032,5,2.903,2.097
40211248,40BA022,1,3.0024,2.0024
40211257,40BR372,1,1.8087,0.8087
40211266,40BR042,2,2.1079,0.1079
40311148,40BA011,1,2.903,1.903
40411159,40BA051,2,2.903,0.903
40205303,40BD012,2,1.4066,0.5934
40411141,40BC011,1,1.3672,0.3672
40211104,40BQ371,4,2.903,1.097
40211145,40BC011,1,1.5374,0.5374
40411147,40BA061,2,2.903,0.903
40211215,40BD032,3,1.9287,1.0713
40311121,40BC011,4,2.9707,1.0293
40411256,40BA102,4,2.9142,1.0858
40411105,40BQ311,5,3.6371,1.3629
40211116,40BA051,2,2.903,0.903
40211111,40BQ381,1,2.6521,1.6521
40211106,409A012,2,2.903,0.903
40211249,40BR082,4,2.903,1.097
40211222,40BA092,4,2.903,1.097
40211123,40BA021,4,2.903,1.097
40211262,40BR042,4,3.7951,0.2049
40411228,40BA062,3,3.3207,0.3207
40211105,40BA051,3,2.903,0.097
40311158,40BA221,2,2.903,0.903
40211138,40BQ171,4,2.903,1.097
40211129,40BC021,4,3.9453,0.0547
40411218,40BR022,3,2.7199,0.2801
40311129,40BQ331,1,2.0404,1.0404
40211234,40BA022,3,3.3242,0.3242
40211206,40BA062,4,3.7136,0.2864
40211211,40BR372,3,3.4925,0.4925
40311248,40BA132,5,4.3043,0.6957
40211136,40BQ371,3,2.903,0.097
40211247,409Z501,5,3.5117,1.4883
40311250,40BA012,5,3.9944,1.0056
40311236,40BA062,4,3.9983,0.0017
40311216,40BR042,4,3.2993,0.7007
40311218,40B8932,4,3.0219,0.9781
40311146,40BA221,1,2.903,1.903
40211144,40BA021,4,2.903,1.097
40211248,40BD012,3,2.7235,0.2765
40211162,40BA151,4,2.903,1.097
40211203,40BA012,2,4.132,2.132
40311122,40BA101,4,2.903,1.097
40311155,40BC011,3,2.9148,0.0852
