Student_ID,Course_ID,Actual,Predicted,Error
40311217,40BA102,3,3.2248,0.2248
40311232,40BA062,1,2.073,1.073
40211228,409Z511,4,3.6917,0.3083
40411230,40BA062,1,2.4687,1.4687
40211113,40BA131,3,3.0176,0.0176
40211259,40BD052,4,2.8241,1.1759
40211132,40B0291,2,2.2736,0.2736
40211234,40BD032,4,3.9116,0.0884
40411133,40BA081,1,3.1008,2.1008
40311166,40BQ311,3,1.6081,1.3919
40211228,40BR032,4,4.0651,0.0651
40211111,40BC011,1,2.1475,1.1475
40311214,40BA052,3,1.969,1.031
40211264,40BD012,1,2.6356,1.6356
40211108,40BC021,4,3.4555,0.5445
40311137,40BC021,5,3.6659,1.3341
40311123,40B0291,2,2.5184,0.5184
40211219,40BA152,4,3.5045,0.4955
40211104,40BA121,3,3.0212,0.0212
40411128,40BA061,3,3.084,0.084
40511246,40BA012,4,3.1935,0.8065
40211141,40BA101,3,4.0315,1.0315
40311226,40BR022,3,3.1687,0.1687
40211267,40BA132,3,3.2955,0.2955
40411217,40BA062,5,3.4366,1.5634
40211242,40BA022,4,3.8856,0.1144
40411230,40BA082,2,2.9324,0.9324
40211142,40BQ021,1,1.2369,0.2369
40411208,40BR022,3,3.1212,0.1212
40311206,40BA222,3,3.4032,0.4032
40211237,40BA102,3,2.9586,0.0414
40211205,40B0292,5,3.3801,1.6199
40311250,40UN160,4,3.4282,0.5718
40511238,40BA052,4,2.9295,1.0705
40311121,40BA051,3,2.6768,0.3232
40211257,40BA102,1,1.4953,0.4953
40311122,40BA121,2,2.9032,0.9032
40411141,40BA101,1,1.5033,0.5033
40511209,40B0292,4,3.1948,0.8052
40311261,40B8932,4,4.0116,0.0116
40211117,40UN110,4,3.6947,0.3053
40311201,40BA122,5,4.4473,0.5527
40211246,40BA062,5,3.7133,1.2867
40311114,40BQ341,5,3.9178,1.0822
40311224,40BA022,1,1.5469,0.5469
40311229,40BA132,5,3.7798,1.2202
40311112,40BQ341,5,3.9233,1.0767
40211105,40BQ171,1,1.7103,0.7103
40311221,40BA062,1,2.1939,1.1939
40211248,40BR342,3,3.9142,0.9142
40211246,40BA082,3,4.0646,1.0646
40211105,40BA121,3,2.4023,0.5977
40411227,40BA052,4,3.5417,0.4583
40211262,40BD012,4,4.0177,0.0177
40411115,40BA021,2,1.6819,0.3181
40311121,40BA021,3,2.8182,0.1818
40411207,40B0292,4,2.6443,1.3557
40411140,40BQ311,2,1.5774,0.4226
40311264,4069582,2,2.849,0.849
40311119,40BA131,2,2.4215,0.4215
40411210,40BA062,3,3.3889,0.3889
40411202,40BA082,3,3.1499,0.1499
40411164,40BA101,2,1.9462,0.0538
40211229,40BR122,5,2.4565,2.5435
40511217,40B0292,4,2.6429,1.3571
40211259,40BA122,2,2.4886,0.4886
40211255,40BD032,3,2.5761,0.4239
40211142,40BA061,4,1.8174,2.1826
40211249,40BR042,2,2.7847,0.7847
40311148,40BC071,3,1.2254,1.7746
40311232,40BQ512,3,2.7311,0.2689
40211161,40B9651,3,2.6842,0.3158
40211209,40BA082,2,1.933,0.067
40311209,40B0292,1,2.4575,1.4575
40311259,40BA052,5,3.0396,1.9604
40411237,40BD012,3,1.7897,1.2103
40411219,40BA052,3,2.942,0.058
40211213,40BA132,1,2.2371,1.2371
40311250,40BD012,5,4.5202,0.4798
40311137,40BQ331,3,2.7712,0.2288
40511206,40BA052,4,3.1812,0.8188
40511229,40B0292,4,3.6024,0.3976
40311229,40BR072,4,3.5129,0.4871
40211234,40BA102,4,3.851,0.149
40211238,40BD012,1,2.7422,1.7422
40311211,40B0292,3,3.0848,0.0848
40311238,40BQ512,4,4.0082,0.0082
40411243,40BA012,1,2.113,1.113
40311129,40BQ321,2,2.1865,0.1865
40211150,40BA051,3,3.4268,0.4268
40411236,40BR022,4,3.1442,0.8558
40211117,40BA091,1,1.706,0.706
40411231,40BA012,1,2.2976,1.2976
40311205,40BR372,5,3.4784,1.5216
40211217,40BA052,4,2.6824,1.3176
40211146,40BA141,3,2.6893,0.3107
40411138,40BC011,1,1.2835,0.2835
40211156,40BR372,3,3.745,0.745
40411208,40BA052,3,2.7959,0.2041
40205303,40BR072,3,2.0475,0.9525
40411220,40BA062,2,3.0991,1.0991
40411213,40BD012,4,3.6645,0.3355
40211267,40BD052,1,3.1573,2.1573
40211129,40BA141,4,3.6084,0.3916
40211126,433N062,5,3.7871,1.2129
40211102,409U053,5,3.3727,1.6273
40211134,40BA061,4,3.3828,0.6172
40311134,40BQ321,3,2.4177,0.5823
40211203,40BA022,3,3.6066,0.6066
40211147,40BC051,1,1.5257,0.5257
40311217,40BD012,4,3.4101,0.5899
40211233,40BA152,2,2.2141,0.2141
40211137,40BQ391,2,1.5487,0.4513
40411106,40BA051,3,4.4845,1.4845
40311158,40UN130,5,3.121,1.879
40211116,40BQ021,4,3.5164,0.4836
40311202,40BA082,4,4.0469,0.0469
40211154,40BQ391,3,2.1805,0.8195
40311110,40B0291,3,2.9808,0.0192
40411150,40BC071,2,1.7529,0.2471
40211117,40BA131,4,2.4368,1.5632
40311229,40BD012,4,3.4566,0.5434
40211102,40BA081,4,4.1497,0.1497
40211115,40BQ021,2,1.3741,0.6259
40211215,40BA052,1,1.7021,0.7021
40211105,40BA151,3,2.6765,0.3235
40211166,40BQ371,1,2.5375,1.5375
40311237,40BA122,3,2.262,0.738
40311211,40BA132,4,3.2026,0.7974
40211225,40UN070,5,3.3043,1.6957
40511109,40B0291,4,2.731,1.269
40211161,40BQ051,1,1.9555,0.9555
40211118,40BC051,5,4.3228,0.6772
40411131,40BA021,1,1.1162,0.1162
40311122,40BA221,3,2.5314,0.4686
40511104,40B0291,5,2.6563,2.3437
40211126,40BA051,5,3.1229,1.8771
40211211,40BR082,3,4.5216,1.5216
40211262,40BA092,4,4.4853,0.4853
40211250,40B0292,4,3.7226,0.2774
40311233,40B8932,3,3.5439,0.5439
40311146,40BC011,1,1.5411,0.5411
40211156,40BA151,3,4.0594,1.0594
40211228,40BA062,3,3.6191,0.6191
40311221,40BD012,3,2.9594,0.0406
40311119,40BA011,5,2.8142,2.1858
40411126,40BC011,3,2.3009,0.6991
40311130,409A021,1,1.2442,0.2442
40211232,40BA102,1,2.5769,1.5769
40211117,40BA121,3,2.6889,0.3111
40411247,40BA102,2,3.0799,1.0799
40211248,40BA102,4,3.2597,0.7403
40411251,40BA022,2,2.3763,0.3763
40312142,40BA101,4,3.0982,0.9018
40211229,40BR082,4,2.2192,1.7808
40211214,40BR242,2,2.2089,0.2089
40311150,40BC011,1,1.9998,0.9998
40411102,40BQ031,5,3.5275,1.4725
40211106,40BA061,5,3.0101,1.9899
40211230,409Z481,4,4.2409,0.2409
40211117,40BA151,4,3.0137,0.9863
40211259,40BA022,4,2.6608,1.3392
40311259,40BA062,1,2.9344,1.9344
40411159,40BA101,3,2.034,0.966
40411115,40BA221,1,1.7483,0.7483
40211247,409Z481,4,3.8751,0.1249
40311260,40BR022,3,2.909,0.091
40411128,40BA011,1,2.6837,1.6837
40211146,40BA151,4,3.575,0.425
40211101,40B0291,4,3.4782,0.5218
40211148,40BQ171,4,4.1968,0.1968
40211244,40BR042,2,3.4898,1.4898
40511101,40BA011,1,2.0706,1.0706
40205303,40BR242,1,2.0084,1.0084
40211235,40BR042,2,2.7834,0.7834
40211126,40KA393,3,0.0,3.0
40211139,40BQ421,2,2.6181,0.6181
40211206,40BD012,3,3.8084,0.8084
40311204,40BA052,5,2.6044,2.3956
40211233,40BR242,1,2.059,1.059
40411125,40BA011,1,2.3146,1.3146
40311218,40BA132,5,2.2053,2.7947
40211137,40BC011,3,1.4794,1.5206
40311120,40BA021,1,1.7412,0.7412
40511107,40BA051,5,2.6715,2.3285
40311217,40BD032,2,3.3304,1.3304
40311215,40B0292,2,3.1079,1.1079
40311155,40BQ031,1,2.8816,1.8816
40211201,40BR032,3,3.2863,0.2863
40211134,40BQ401,4,3.9642,0.0358
40211208,40BA092,1,1.8063,0.8063
40211247,40BR032,4,3.7701,0.2299
40311238,40BA122,3,2.9757,0.0243
40211109,40BQ141,2,2.6059,0.6059
40211130,40BA081,1,2.086,1.086
40311158,40BC071,5,3.5814,1.4186
40211226,40BD032,4,4.2364,0.2364
40211266,40BA081,2,2.2191,0.2191
40311233,40B0292,3,2.9168,0.0832
40311136,40BA011,1,2.7937,1.7937
40311132,40BA121,1,2.2137,1.2137
40211133,40BC011,2,3.5783,1.5783
40211236,40BD012,1,2.4518,1.4518
40311210,40BA222,3,1.7799,1.2201
40211117,40BQ141,2,2.3127,0.3127
40311261,40BD032,3,3.6346,0.6346
40211225,40B9561,4,3.3768,0.6232
40211228,40BA132,3,3.5194,0.5194
40211158,40BA011,4,2.5693,1.4307
40211154,40BA091,1,1.7624,0.7624
40211137,40BA061,1,1.8482,0.8482
40211209,40BD032,2,1.7567,0.2433
40411227,40BA222,3,3.8159,0.8159
40311235,40BA222,1,2.6406,1.6406
40211141,40BC061,4,4.3202,0.3202
40211261,40BR072,5,4.0906,0.9094
40211114,40BA011,1,1.7871,0.7871
40411126,40BA081,4,3.1132,0.8868
40211229,40BA012,2,1.7875,0.2125
40311122,40BA081,4,3.4117,0.5883
40311109,40BA021,1,1.0263,0.0263
40411205,40BD012,4,2.4606,1.5394
40327247,40BC071,2,2.1982,0.1982
40311238,40B0292,2,2.9364,0.9364
40311238,40B8932,3,3.7847,0.7847
40411158,40BA051,2,1.2321,0.7679
40311243,40BA052,4,3.2067,0.7933
40411211,40BA222,2,3.1488,1.1488
40511226,40BA012,4,2.6873,1.3127
40411255,40BA222,4,4.0344,0.0344
40411212,40BD012,3,1.86,1.14
40211202,40B9651,4,3.6864,0.3136
40311243,40BD012,4,3.9944,0.0056
40211112,40KT142,5,3.8149,1.1851
40311204,40BA132,4,3.818,0.182
40211224,40BD012,3,1.6191,1.3809
40211113,40BA091,1,2.12,1.12
40411156,40BA021,4,2.7547,1.2453
40311153,40BA021,5,4.5859,0.4141
40211266,40BR022,2,2.3834,0.3834
40411219,40BA082,5,3.4778,1.5222
40311223,40BA122,3,1.5797,1.4203
40211116,40BQ051,4,4.5277,0.5277
40211246,40BR122,5,4.6925,0.3075
40311158,40BQ341,3,3.8737,0.8737
40411201,40BA062,3,3.0847,0.0847
40211126,40IN672,5,3.7175,1.2825
40211249,40B0292,4,3.5386,0.4614
40311108,40BC011,2,2.5447,0.5447
40411156,40BA011,5,2.8795,2.1205
40411244,40BR472,1,3.4307,2.4307
40211103,40UN050,1,2.8368,1.8368
40411242,40BA102,4,2.4438,1.5562
40411202,40BA052,4,2.8183,1.1817
40211261,40BA152,3,3.6631,0.6631
40511142,40BA051,3,2.6751,0.3249
40411246,40BA082,3,2.9162,0.0838
40211104,40UN110,4,3.6524,0.3476
40311236,40BR042,4,4.3371,0.3371
40211223,40BA132,3,3.8018,0.8018
40211115,40BA011,3,1.9576,1.0424
40211144,40BQ421,1,1.7462,0.7462
40211203,40BA102,4,4.2349,0.2349
40211257,409U163,1,1.284,0.284
40311113,40BA051,1,1.2941,0.2941
40411236,40BA012,3,2.8384,0.1616
40411233,40BA102,4,2.7569,1.2431
40311161,40BA221,1,1.1894,0.1894
40211153,40BR372,4,3.3598,0.6402
40411108,40BA011,4,2.843,1.157
40211115,40BC061,1,1.7476,0.7476
40311130,40BQ031,2,1.4928,0.5072
40211102,40B0291,2,3.6475,1.6475
40211205,40BR032,5,3.6455,1.3545
40211132,40BA081,2,2.1332,0.1332
40311257,40BA102,3,4.0304,1.0304
40211110,40BQ321,2,3.2346,1.2346
40411255,40BA102,4,4.104,0.104
40411138,40BA051,2,1.1089,0.8911
40311105,409A011,2,2.563,0.563
40311265,4064243,2,2.7067,0.7067
40311255,40B0292,2,2.535,0.535
40211104,40BA131,4,3.1764,0.8236
40211233,40BA092,2,1.9236,0.0764
40211133,40BR372,5,3.7026,1.2974
40311138,40BA011,1,3.2901,2.2901
40311124,40BA021,1,1.3468,0.3468
40211238,433A021,2,2.2107,0.2107
40311223,40BA222,1,1.8647,0.8647
40211161,40BA051,2,1.487,0.513
40211137,40BA091,1,1.7093,0.7093
40311128,40BA121,4,3.6377,0.3623
40411238,40BA052,2,2.3771,0.3771
40211118,40BC061,5,4.4134,0.5866
40311218,40BR042,4,1.7342,2.2658
40211235,40BA152,4,3.1693,0.8307
40211138,40BA051,3,3.3855,0.3855
40311206,40BA062,1,2.2553,1.2553
40211230,40B0292,5,3.788,1.212
40411209,40BA222,3,1.6636,1.3364
40311118,40BC051,3,3.8987,0.8987
40211224,40BR072,3,2.1695,0.8305
40311243,40BA122,4,3.6892,0.3108
40211113,40B0291,2,2.8058,0.8058
40211235,40BR072,4,3.6833,0.3167
40211161,40BQ331,1,1.411,0.411
40311253,40B0292,3,2.7014,0.2986
40211225,40BR372,4,3.2854,0.7146
40311227,40BA082,4,3.2539,0.7461
40211262,40BR082,5,4.4511,0.5489
40511229,40BA052,2,3.4428,1.4428
40211122,40BQ421,3,3.0744,0.0744
40411119,40BA051,1,1.8641,0.8641
40211202,40BA132,3,3.0536,0.0536
40211125,40BQ141,4,3.7329,0.2671
40411205,40BA052,2,1.7796,0.2204
40311131,40B0291,2,2.3286,0.3286
40311146,40BA081,2,2.1477,0.1477
40211245,40BR032,2,2.6409,0.6409
40411130,40BC071,1,2.2021,1.2021
40311135,40BA221,1,2.4681,1.4681
40411143,40BA051,1,1.2537,0.2537
40411207,40BA062,2,2.7224,0.7224
40211220,409Z481,5,3.8598,1.1402
40211205,40BA062,5,3.3024,1.6976
40211230,40BA062,4,3.2956,0.7044
40411140,40BA021,1,1.6669,0.6669
40511262,40BA052,3,2.8256,0.1744
40211262,40BA142,5,4.3244,0.6756
40311132,40BQ321,3,2.5139,0.4861
40311138,40BC021,4,3.4755,0.5245
40311151,40BA141,3,3.7655,0.7655
40411143,40BA221,1,1.2697,0.2697
40211222,40BD032,4,4.5322,0.5322
40311231,40BD032,2,2.9128,0.9128
40311205,40BD032,3,2.7216,0.2784
40511227,40BA052,2,3.4604,1.4604
40211152,40B0291,2,2.6068,0.6068
40211233,40BA142,4,2.9412,1.0588
40311238,40BA132,3,3.6514,0.6514
40211125,40BC011,4,3.0679,0.9321
40311219,40B0292,1,2.3738,1.3738
40311105,40BC071,2,1.2101,0.7899
40311134,40BA121,3,2.2668,0.7332
40311116,40B0291,2,2.8364,0.8364
40311157,40BA061,3,3.7917,0.7917
40211104,40BC051,2,2.894,0.894
40411149,40BC071,1,2.4228,1.4228
40411130,40BA102,3,3.1863,0.1863
40311214,40BD032,2,2.2506,0.2506
40411222,40BA062,1,1.5182,0.5182
40311108,40BA101,3,2.7812,0.2188
40211134,40BC021,4,3.5802,0.4198
40320324,40BC011,1,1.3712,0.3712
40311243,40BA012,3,3.0895,0.0895
40411130,40BA222,2,3.27,1.27
40411215,40BA052,1,2.8627,1.8627
40411240,40BR022,2,1.8969,0.1031
40211127,40BA131,5,4.6091,0.3909
40211131,40B0291,1,2.4523,1.4523
40211235,40BA102,4,3.2065,0.7935
40211101,40BR342,5,4.0512,0.9488
40211205,40BD012,4,3.8036,0.1964
40411120,40BA061,4,4.2354,0.2354
40311125,40B0291,3,2.8162,0.1838
40211150,40BC021,3,3.4541,0.4541
40311148,40BA081,3,1.7837,1.2163
40211219,40BA052,2,2.407,0.407
40211260,40BR122,5,3.9921,1.0079
40311146,40BA061,1,1.7362,0.7362
40511219,40BA052,3,2.6972,0.3028
40211150,40BC061,4,3.8502,0.1498
40211110,40BC051,2,3.0195,1.0195
40311249,40BA022,3,3.776,0.776
40211205,40BR042,3,3.5785,0.5785
40411104,40BC071,3,2.9779,0.0221
40211122,40BA151,4,4.1313,0.1313
40211106,40BA081,3,2.6346,0.3654
40311104,40BA141,1,1.6512,0.6512
40311229,40BA012,2,2.585,0.585
40511247,40B0292,4,3.5846,0.4154
40211208,90B2681,3,3.1908,0.1908
40211249,40BR122,5,3.9996,1.0004
40311116,40BA081,3,2.4091,0.5909
40311208,40BA022,4,3.0749,0.9251
40211206,40BA012,5,3.2441,1.7559
40511201,40BA012,3,2.8086,0.1914
40211116,40BA131,5,4.2737,0.7263
40211101,40BA081,4,4.1184,0.1184
40211112,40BA021,1,1.8588,0.8588
40211112,40BQ371,3,3.0826,0.0826
40211217,40BA022,5,3.5588,1.4412
40211220,40B0292,5,3.7368,1.2632
40311130,40BQ321,3,2.0476,0.9524
40311139,40BQ141,2,2.2527,0.2527
40311236,40BA102,4,4.002,0.002
40311245,40BA012,4,2.1796,1.8204
40511123,40BA051,1,2.1081,1.1081
40311114,40BA051,4,3.7654,0.2346
40311155,40BC051,3,2.754,0.246
40211239,40BR372,1,2.2113,1.2113
40211130,40BA021,1,1.579,0.579
40211133,40BA061,5,4.0714,0.9286
40311236,40B8932,4,4.4929,0.4929
40211106,40BA011,1,2.237,1.237
40211158,409R181,4,2.9903,1.0097
40311211,40BR372,3,3.4787,0.4787
40511118,40BA051,2,2.3734,0.3734
40311214,40BD012,1,2.404,1.404
40211110,4069211,3,3.3436,0.3436
40411246,40BA052,2,2.2952,0.2952
40211165,40BA141,2,3.2732,1.2732
40211241,40BA052,1,1.9791,0.9791
40211115,40BC021,1,2.0956,1.0956
40411251,40BA082,4,2.8978,1.1022
40211150,40UN080,3,3.2745,0.2745
40511125,40B0291,3,2.7467,0.2533
40211205,40BR322,3,3.4664,0.4664
40211127,40BQ421,5,4.1781,0.8219
40311241,40BA102,2,1.5151,0.4849
40211113,40BA101,2,2.2478,0.2478
40211252,409Z491,5,4.2763,0.7237
40311128,40BA021,4,4.105,0.105
40311150,40BA221,1,1.8718,0.8718
40211244,40B9561,4,4.1921,0.1921
40311227,40BA062,1,3.2395,2.2395
40211102,40BA011,4,3.271,0.729
40211102,40WN081,3,2.6383,0.3617
40211208,40BA152,2,2.1071,0.1071
40211248,40BR122,5,4.3166,0.6834
40311231,40BQ512,4,3.5387,0.4613
40411158,40BA081,3,1.5531,1.4469
40211163,40BA141,4,1.6952,2.3048
40311227,40B0292,2,3.4099,1.4099
40411155,40BQ031,4,2.5408,1.4592
40511247,40BA052,4,3.4416,0.5584
40311235,40BA102,1,2.4742,1.4742
40511233,40BA052,4,2.3963,1.6037
40311133,40BA101,2,3.122,1.122
40311245,40BD012,2,2.5017,0.5017
40211137,40BA051,3,1.3402,1.6598
40211262,40BA132,4,3.8425,0.1575
40211207,40BA062,4,3.0746,0.9254
40211237,40BA022,1,2.3608,1.3608
40311162,40BA021,1,1.343,0.343
40211234,40BR032,4,3.9462,0.0538
40411248,40BR472,1,3.4164,2.4164
40211136,40BC051,5,4.0438,0.9562
40311139,40BA141,1,1.6943,0.6943
40411158,40BA011,3,1.634,1.366
40211129,40BQ141,5,3.9863,1.0137
40211259,40BA152,2,3.1503,1.1503
40311258,40BD012,3,3.3824,0.3824
40411140,40BC071,2,1.5555,0.4445
40211158,40BQ371,2,3.2897,1.2897
40311142,40BA101,1,1.2867,0.2867
40211256,40BD012,5,4.0411,0.9589
40311217,40BA012,3,2.7248,0.2752
40411143,40BC011,1,1.4806,0.4806
40211107,40BA081,1,2.1122,1.1122
40311127,40BA081,2,1.4932,0.5068
40211148,40BQ321,3,3.8463,0.8463
40320310,40BC051,1,1.5306,0.5306
40211220,40BD052,3,4.2383,1.2383
40311162,40BQ311,1,1.5192,0.5192
40211261,40BA122,3,3.438,0.438
40311155,40BQ311,3,2.8922,0.1078
40211252,40BR072,4,4.5206,0.5206
40311169,40BA221,1,1.1926,0.1926
40411215,40BA012,3,2.9209,0.0791
40311117,40BA141,3,2.7017,0.2983
40311158,40BA121,1,3.1973,2.1973
40211209,40BA092,1,1.8912,0.8912
40311236,40BD032,4,3.992,0.008
40211153,40BQ021,5,3.0496,1.9504
40211151,40BA081,3,3.399,0.399
40411138,40BA021,1,1.0359,0.0359
40211118,40BA141,5,4.0788,0.9212
40411101,40BA011,1,2.4494,1.4494
40211217,40BR082,4,4.5473,0.5473
40311132,40BC051,1,1.5882,0.5882
40211226,40BD052,5,4.0724,0.9276
40211225,40B9572,4,3.674,0.326
40411240,40BR472,5,2.7979,2.2021
40211109,40B0291,2,2.6336,0.6336
40411110,40BQ311,2,1.8322,0.1678
40211241,40BA152,3,3.1451,0.1451
40311250,40BA062,1,3.8969,2.8969
40211102,40BQ421,3,3.57,0.57
40211108,40BA051,3,3.6962,0.6962
40411252,40BR472,1,2.4988,1.4988
40511256,40B0292,3,2.6444,0.3556
40311111,40BA061,4,2.7703,1.2297
40211114,40UN110,4,3.4102,0.5898
40511207,40BA012,2,3.182,1.182
40311218,40BA082,4,2.2716,1.7284
40311151,40BA021,4,4.4891,0.4891
40411146,40BA081,2,2.6653,0.6653
40311215,40BA122,2,3.3306,1.3306
40511105,40B0291,5,3.3395,1.6605
40211249,40BA052,3,2.4127,0.5873
40311157,40BQ321,5,3.7269,1.2731
40211225,40BD052,3,2.7382,0.2618
40211151,40BQ371,5,3.9746,1.0254
40211112,40BQ391,5,2.6695,2.3305
40311261,40BA012,3,3.1354,0.1354
40411254,40BA222,3,3.4463,0.4463
40211239,40BR042,1,1.2434,0.2434
40111230,40BA152,2,2.3545,0.3545
40311233,40BA022,2,2.3951,0.3951
40211266,433A021,3,2.0521,0.9479
40211202,40BR242,3,3.2232,0.2232
40411113,40BQ311,5,4.4461,0.5539
40211249,40BA022,4,2.8098,1.1902
40311157,40B0291,5,3.5396,1.4604
40211139,432N861,1,2.1768,1.1768
40311260,40BQ512,5,3.5733,1.4267
40211230,40BA152,3,3.9202,0.9202
40311158,40BQ031,2,3.3844,1.3844
40311231,40BA132,5,3.2706,1.7294
40211116,40IN101,4,3.471,0.529
40311104,40BA081,4,2.3529,1.6471
40411240,40BA052,1,1.5419,0.5419
40211217,40BR032,5,4.1949,0.8051
40211248,40BA022,1,2.6736,1.6736
40211257,40BR372,1,2.1521,1.1521
40211266,40BR042,2,2.162,0.162
40311148,40BA011,1,1.7182,0.7182
40411159,40BA051,2,1.9199,0.0801
40205303,40BD012,2,1.8556,0.1444
40411141,40BC011,1,1.7709,0.7709
40211104,40BQ371,4,3.5396,0.4604
40211145,40BC011,1,1.7776,0.7776
40411147,40BA061,2,3.0537,1.0537
40211215,40BD032,3,1.5227,1.4773
40311121,40BC011,4,2.2754,1.7246
40411256,40BA102,4,2.9981,1.0019
40411105,40BQ311,5,3.3194,1.6806
40211116,40BA051,2,3.6218,1.6218
40211111,40BQ381,1,2.317,1.317
40211106,409A012,2,2.2394,0.2394
40211249,40BR082,4,3.6156,0.3844
40211222,40BA092,4,4.7482,0.7482
40211123,40BA021,4,3.6581,0.3419
40211262,40BR042,4,3.9166,0.0834
40411228,40BA062,3,2.8783,0.1217
40211105,40BA051,3,1.5936,1.4064
40311158,40BA221,2,3.0898,1.0898
