Student_ID,Course_ID,Actual,Predicted,Error
40211259,40BD052,4,3.2317,0.7683
40211132,40B0291,2,1.8901,0.1099
40211234,40BD032,4,3.6103,0.3897
40411133,40BA081,1,2.903,1.903
40311166,40BQ311,3,2.903,0.097
40211228,40BR032,4,3.9356,0.0644
40211111,40BC011,1,2.223,1.223
40311214,40BA052,3,3.5828,0.5828
40211264,40BD012,1,2.903,1.903
40211108,40BC021,4,3.1025,0.8975
40311137,40BC021,5,4.5103,0.4897
40311123,40B0291,2,3.8009,1.8009
40211219,40BA152,4,3.5038,0.4962
40211104,40BA121,3,3.594,0.594
40411128,40BA061,3,2.903,0.097
40511246,40BA012,4,3.9992,0.0008
40211141,40BA101,3,2.7348,0.2652
40311226,40BR022,3,3.3003,0.3003
40211267,40BA132,3,2.903,0.097
40411217,40BA062,5,2.903,2.097
40211242,40BA022,4,4.2222,0.2222
40411230,40BA082,2,2.903,0.903
40211142,40BQ021,1,2.903,1.903
40411208,40BR022,3,2.903,0.097
40311206,40BA222,3,2.903,0.097
40211237,40BA102,3,3.2039,0.2039
40211205,40B0292,5,4.4077,0.5923
40311250,40UN160,4,3.3313,0.6687
40511238,40BA052,4,3.6005,0.3995
40311121,40BA051,3,3.2977,0.2977
40211257,40BA102,1,2.9861,1.9861
40311122,40BA121,2,3.0009,1.0009
40411141,40BA101,1,2.903,1.903
40511209,40B0292,4,2.903,1.097
40311261,40B8932,4,4.0021,0.0021
40211117,40UN110,4,2.903,1.097
40311201,40BA122,5,3.4015,1.5985
40211246,40BA062,5,3.6061,1.3939
40311114,40BQ341,5,2.903,2.097
40311224,40BA022,1,2.903,1.903
40311229,40BA132,5,4.5007,0.4993
40311112,40BQ341,5,4.8012,0.1988
40211105,40BQ171,1,3.7495,2.7495
40311221,40BA062,1,1.3995,0.3995
40211248,40BR342,3,3.6883,0.6883
40211246,40BA082,3,3.4033,0.4033
40211105,40BA121,3,3.5741,0.5741
40411227,40BA052,4,2.903,1.097
40211262,40BD012,4,2.903,1.097
40411115,40BA021,2,2.903,0.903
40311121,40BA021,3,3.7001,0.7001
40411207,40B0292,4,2.903,1.097
40411140,40BQ311,2,2.903,0.903
40311264,4069582,2,2.903,0.903
40311119,40BA131,2,2.9875,0.9875
40411210,40BA062,3,2.903,0.097
40411202,40BA082,3,2.903,0.097
40411164,40BA101,2,2.903,0.903
40211229,40BR122,5,3.4123,1.5877
40511217,40B0292,4,4.3013,0.3013
40211259,40BA122,2,3.0312,1.0312
40211255,40BD032,3,2.903,0.097
40211142,40BA061,4,2.903,1.097
40211249,40BR042,2,3.4009,1.4009
40311148,40BC071,3,2.903,0.097
40311232,40BQ512,3,2.903,0.097
40211161,40B9651,3,2.903,0.097
40211209,40BA082,2,2.99,0.99
40311209,40B0292,1,2.903,1.903
40311259,40BA052,5,2.903,2.097
40411237,40BD012,3,2.903,0.097
40411219,40BA052,3,2.903,0.097
40211213,40BA132,1,3.198,2.198
40311250,40BD012,5,4.3003,0.6997
40311137,40BQ331,3,2.4018,0.5982
40511206,40BA052,4,3.8998,0.1002
40511229,40B0292,4,4.293,0.293
40311229,40BR072,4,3.6987,0.3013
40211234,40BA102,4,3.4269,0.5731
40211238,40BD012,1,2.8972,1.8972
40311211,40B0292,3,2.3022,0.6978
40311238,40BQ512,4,4.0029,0.0029
40411243,40BA012,1,2.903,1.903
40311129,40BQ321,2,3.8011,1.8011
40211150,40BA051,3,2.696,0.304
40411236,40BR022,4,2.903,1.097
40211117,40BA091,1,2.903,1.903
40411231,40BA012,1,2.903,1.903
40311205,40BR372,5,2.903,2.097
40211217,40BA052,4,3.101,0.899
40211146,40BA141,3,3.4947,0.4947
40411138,40BC011,1,2.903,1.903
40211156,40BR372,3,3.9268,0.9268
40411208,40BA052,3,2.903,0.097
40205303,40BR072,3,4.3772,1.3772
40411220,40BA062,2,2.903,0.903
40411213,40BD012,4,2.903,1.097
40211267,40BD052,1,2.903,1.903
40211129,40BA141,4,3.4862,0.5138
40211126,433N062,5,5.0,0.0
40211102,409U053,5,3.4839,1.5161
40211134,40BA061,4,4.7109,0.7109
40311134,40BQ321,3,3.0764,0.0764
40211203,40BA022,3,3.5984,0.5984
40211147,40BC051,1,2.903,1.903
40311217,40BD012,4,3.8991,0.1009
40211233,40BA152,2,2.2994,0.2994
40211137,40BQ391,2,4.3445,2.3445
40411106,40BA051,3,2.903,0.097
40311158,40UN130,5,5.0,0.0
40211116,40BQ021,4,3.1926,0.8074
40311202,40BA082,4,4.0992,0.0992
40211154,40BQ391,3,3.3935,0.3935
40311110,40B0291,3,2.903,0.097
40411150,40BC071,2,2.903,0.903
40211117,40BA131,4,2.903,1.097
40311229,40BD012,4,4.0995,0.0995
40211102,40BA081,4,3.4311,0.5689
40211115,40BQ021,2,2.903,0.903
40211215,40BA052,1,2.903,1.903
40211105,40BA151,3,3.9081,0.9081
40211166,40BQ371,1,2.903,1.903
40311237,40BA122,3,2.903,0.097
40311211,40BA132,4,3.8937,0.1063
40211225,40UN070,5,4.7831,0.2169
40511109,40B0291,4,2.903,1.097
40211161,40BQ051,1,2.903,1.903
40211118,40BC051,5,3.2333,1.7667
40411131,40BA021,1,2.903,1.903
40311122,40BA221,3,2.8988,0.1012
40511104,40B0291,5,2.903,2.097
40211126,40BA051,5,2.9069,2.0931
40211211,40BR082,3,4.077,1.077
40211262,40BA092,4,2.903,1.097
40211250,40B0292,4,4.6086,0.6086
40311233,40B8932,3,2.903,0.097
40311146,40BC011,1,2.5898,1.5898
40211156,40BA151,3,3.4671,0.4671
40211228,40BA062,3,2.7139,0.2861
40311221,40BD012,3,4.0956,1.0956
40311119,40BA011,5,3.7879,1.2121
40411126,40BC011,3,2.903,0.097
40311130,409A021,1,1.0,0.0
40211232,40BA102,1,2.903,1.903
40211117,40BA121,3,2.903,0.097
40411247,40BA102,2,2.903,0.903
40211248,40BA102,4,3.7068,0.2932
40411251,40BA022,2,2.903,0.903
40312142,40BA101,4,3.6919,0.3081
40211229,40BR082,4,3.3054,0.6946
40211214,40BR242,2,3.3879,1.3879
40311150,40BC011,1,2.903,1.903
40411102,40BQ031,5,2.903,2.097
40211106,40BA061,5,4.6808,0.3192
40211230,409Z481,4,4.1981,0.1981
40211117,40BA151,4,2.903,1.097
40211259,40BA022,4,3.7072,0.2928
40311259,40BA062,1,2.903,1.903
40411159,40BA101,3,2.903,0.097
40411115,40BA221,1,2.903,1.903
40211247,409Z481,4,4.186,0.186
40311260,40BR022,3,2.903,0.097
40411128,40BA011,1,2.903,1.903
40211146,40BA151,4,3.703,0.297
40211101,40B0291,4,2.5108,1.4892
40211148,40BQ171,4,4.2995,0.2995
40211244,40BR042,2,3.5831,1.5831
40511101,40BA011,1,2.903,1.903
40205303,40BR242,1,2.6732,1.6732
40211235,40BR042,2,3.3959,1.3959
40211126,40KA393,3,4.5137,1.5137
40211139,40BQ421,2,2.903,0.903
40211206,40BD012,3,3.0814,0.0814
40311204,40BA052,5,2.903,2.097
40211233,40BR242,1,2.2872,1.2872
40411125,40BA011,1,2.903,1.903
40311218,40BA132,5,4.5029,0.4971
40211137,40BC011,3,2.2799,0.7201
40311120,40BA021,1,3.0005,2.0005
40511107,40BA051,5,2.903,2.097
40311217,40BD032,2,3.398,1.398
40311215,40B0292,2,2.903,0.903
40311155,40BQ031,1,2.903,1.903
40211201,40BR032,3,3.2821,0.2821
40211134,40BQ401,4,4.2201,0.2201
40211208,40BA092,1,2.903,1.903
40211247,40BR032,4,4.1785,0.1785
40311238,40BA122,3,3.5991,0.5991
40211109,40BQ141,2,3.6688,1.6688
40211130,40BA081,1,2.3776,1.3776
40311158,40BC071,5,3.1941,1.8059
40211226,40BD032,4,3.8025,0.1975
40211266,40BA081,2,2.903,0.903
40311233,40B0292,3,2.903,0.097
40311136,40BA011,1,2.903,1.903
40311132,40BA121,1,2.903,1.903
40211133,40BC011,2,2.3886,0.3886
40211236,40BD012,1,2.903,1.903
40311210,40BA222,3,3.3852,0.3852
40211117,40BQ141,2,2.903,0.903
40311261,40BD032,3,3.1054,0.1054
40211225,40B9561,4,4.0,0.0
40211228,40BA132,3,2.7302,0.2698
40211158,40BA011,4,2.4186,1.5814
40211154,40BA091,1,1.4109,0.4109
40211137,40BA061,1,4.4843,3.4843
40211209,40BD032,2,2.9837,0.9837
40411227,40BA222,3,2.903,0.097
40311235,40BA222,1,2.903,1.903
40211141,40BC061,4,3.921,0.079
40211261,40BR072,5,4.8009,0.1991
40211114,40BA011,1,2.903,1.903
40411126,40BA081,4,2.903,1.097
40211229,40BA012,2,2.6201,0.6201
40311122,40BA081,4,3.703,0.297
40311109,40BA021,1,2.903,1.903
40411205,40BD012,4,2.903,1.097
40327247,40BC071,2,2.903,0.903
40311238,40B0292,2,2.5005,0.5005
40311238,40B8932,3,4.1003,1.1003
40411158,40BA051,2,2.903,0.903
40311243,40BA052,4,4.4027,0.4027
40411211,40BA222,2,2.903,0.903
40511226,40BA012,4,4.8006,0.8006
40411255,40BA222,4,2.903,1.097
40411212,40BD012,3,2.903,0.097
40211202,40B9651,4,3.7986,0.2014
40311243,40BD012,4,4.1008,0.1008
40211112,40KT142,5,4.5226,0.4774
40311204,40BA132,4,2.903,1.097
40211224,40BD012,3,2.903,0.097
40211113,40BA091,1,2.0345,1.0345
40411156,40BA021,4,2.903,1.097
40311153,40BA021,5,3.5179,1.4821
40211266,40BR022,2,2.903,0.903
40411219,40BA082,5,2.903,2.097
40311223,40BA122,3,3.198,0.198
40211116,40BQ051,4,4.1067,0.1067
40211246,40BR122,5,5.0,0.0
40311158,40BQ341,3,4.7041,1.7041
40411201,40BA062,3,2.903,0.097
40211126,40IN672,5,5.0,0.0
40211249,40B0292,4,4.5102,0.5102
40311108,40BC011,2,2.1947,0.1947
40411156,40BA011,5,2.903,2.097
40411244,40BR472,1,2.903,1.903
40211103,40UN050,1,2.903,1.903
40411242,40BA102,4,2.903,1.097
40411202,40BA052,4,2.903,1.097
40211261,40BA152,3,3.0057,0.0057
40511142,40BA051,3,2.903,0.097
40411246,40BA082,3,2.903,0.097
40211104,40UN110,4,4.0,0.0
40311236,40BR042,4,4.3992,0.3992
40211223,40BA132,3,3.075,0.075
40211115,40BA011,3,2.903,0.097
40211144,40BQ421,1,2.903,1.903
40211203,40BA102,4,3.3838,0.6162
40211257,409U163,1,1.2334,0.2334
40311113,40BA051,1,2.903,1.903
40411236,40BA012,3,2.903,0.097
40411233,40BA102,4,2.903,1.097
40311161,40BA221,1,2.903,1.903
40211153,40BR372,4,4.1938,0.1938
40411108,40BA011,4,2.903,1.097
40211115,40BC061,1,2.903,1.903
40311130,40BQ031,2,2.2165,0.2165
40211102,40B0291,2,2.8231,0.8231
40211205,40BR032,5,4.1054,0.8946
40211132,40BA081,2,2.2001,0.2001
40311257,40BA102,3,3.4978,0.4978
40211110,40BQ321,2,3.2242,1.2242
40411255,40BA102,4,2.903,1.097
40411138,40BA051,2,2.903,0.903
40311105,409A011,2,2.5737,0.5737
40311265,4064243,2,2.903,0.903
40311255,40B0292,2,2.903,0.903
40211104,40BA131,4,4.1926,0.1926
40211233,40BA092,2,2.5514,0.5514
40211133,40BR372,5,4.1061,0.8939
40311138,40BA011,1,3.1964,2.1964
40311124,40BA021,1,2.903,1.903
40211238,433A021,2,1.0766,0.9234
40311223,40BA222,1,3.3949,2.3949
40211161,40BA051,2,2.903,0.903
40211137,40BA091,1,1.8579,0.8579
40311128,40BA121,4,3.3101,0.6899
40411238,40BA052,2,2.903,0.903
40211118,40BC061,5,3.7417,1.2583
40311218,40BR042,4,4.0996,0.0996
40211235,40BA152,4,3.1936,0.8064
40211138,40BA051,3,3.0009,0.0009
40311206,40BA062,1,2.903,1.903
40211230,40B0292,5,4.4113,0.5887
40411209,40BA222,3,2.903,0.097
40311118,40BC051,3,2.9908,0.0092
40211224,40BR072,3,2.903,0.097
40311243,40BA122,4,3.3024,0.6976
40211113,40B0291,2,2.3699,0.3699
40211235,40BR072,4,4.5114,0.5114
40211161,40BQ331,1,2.903,1.903
40311253,40B0292,3,2.903,0.097
40211225,40BR372,4,3.8074,0.1926
40311227,40BA082,4,2.903,1.097
40211262,40BR082,5,2.903,2.097
40511229,40BA052,2,3.293,1.293
40211122,40BQ421,3,3.4532,0.4532
40411119,40BA051,1,2.903,1.903
40211202,40BA132,3,2.8888,0.1112
40211125,40BQ141,4,3.1958,0.8042
40411205,40BA052,2,2.903,0.903
40311131,40B0291,2,3.8959,1.8959
40311146,40BA081,2,4.0073,2.0073
40211245,40BR032,2,4.105,2.105
40411130,40BC071,1,2.903,1.903
40311135,40BA221,1,3.1953,2.1953
40411143,40BA051,1,2.903,1.903
40411207,40BA062,2,2.903,0.903
40211220,409Z481,5,4.091,0.909
40211205,40BA062,5,3.3912,1.6088
40211230,40BA062,4,2.6052,1.3948
40411140,40BA021,1,2.903,1.903
40511262,40BA052,3,2.903,0.097
40211262,40BA142,5,2.903,2.097
40311132,40BQ321,3,2.903,0.097
40311138,40BC021,4,4.499,0.499
40311151,40BA141,3,2.9216,0.0784
40411143,40BA221,1,2.903,1.903
40211222,40BD032,4,3.6012,0.3988
40311231,40BD032,2,3.1967,1.1967
40311205,40BD032,3,2.903,0.097
40511227,40BA052,2,3.1909,1.1909
40211152,40B0291,2,2.903,0.903
40211233,40BA142,4,3.6828,0.3172
40311238,40BA132,3,4.6974,1.6974
40211125,40BC011,4,2.6991,1.3009
40311219,40B0292,1,2.903,1.903
40311105,40BC071,2,3.5479,1.5479
40311134,40BA121,3,2.7775,0.2225
40311116,40B0291,2,3.6989,1.6989
40311157,40BA061,3,3.1068,0.1068
40211104,40BC051,2,3.9891,1.9891
40411149,40BC071,1,2.903,1.903
40411130,40BA102,3,2.903,0.097
40311214,40BD032,2,2.1859,0.1859
40411222,40BA062,1,2.903,1.903
40311108,40BA101,3,3.1887,0.1887
40211134,40BC021,4,3.7674,0.2326
40320324,40BC011,1,1.9597,0.9597
40311243,40BA012,3,3.2016,0.2016
40411130,40BA222,2,2.903,0.903
40411215,40BA052,1,2.903,1.903
40411240,40BR022,2,2.903,0.903
40211127,40BA131,5,4.0356,0.9644
40211131,40B0291,1,2.903,1.903
40211235,40BA102,4,3.8044,0.1956
40211101,40BR342,5,3.9538,1.0462
40211205,40BD012,4,3.599,0.401
40411120,40BA061,4,2.903,1.097
40311125,40B0291,3,2.903,0.097
40211150,40BC021,3,3.3629,0.3629
40311148,40BA081,3,2.903,0.097
40211219,40BA052,2,2.8016,0.8016
40211260,40BR122,5,4.9028,0.0972
40311146,40BA061,1,3.2932,2.2932
40511219,40BA052,3,2.903,0.097
40211150,40BC061,4,3.5021,0.4979
40211110,40BC051,2,3.3135,1.3135
40311249,40BA022,3,3.4981,0.4981
40211205,40BR042,3,3.2021,0.2021
40411104,40BC071,3,2.903,0.097
40211122,40BA151,4,3.796,0.204
40211106,40BA081,3,3.5825,0.5825
40311104,40BA141,1,2.3886,1.3886
40311229,40BA012,2,3.1966,1.1966
40511247,40B0292,4,4.1003,0.1003
40211208,90B2681,3,2.903,0.097
40211249,40BR122,5,4.9013,0.0987
40311116,40BA081,3,3.6962,0.6962
40311208,40BA022,4,4.2018,0.2018
40211206,40BA012,5,3.4165,1.5835
40511201,40BA012,3,2.8987,0.1013
40211116,40BA131,5,3.9925,1.0075
40211101,40BA081,4,3.589,0.411
40211112,40BA021,1,2.453,1.453
40211112,40BQ371,3,3.9725,0.9725
40211217,40BA022,5,3.5071,1.4929
40211220,40B0292,5,4.4003,0.5997
40311130,40BQ321,3,3.6071,0.6071
40311139,40BQ141,2,3.2558,1.2558
40311236,40BA102,4,3.4977,0.5023
40311245,40BA012,4,2.903,1.097
40511123,40BA051,1,2.903,1.903
40311114,40BA051,4,2.903,1.097
40311155,40BC051,3,2.903,0.097
40211239,40BR372,1,2.903,1.903
40211130,40BA021,1,2.1858,1.1858
40211133,40BA061,5,4.5895,0.4105
40311236,40B8932,4,4.6003,0.6003
40211106,40BA011,1,2.798,1.798
40211158,409R181,4,3.4827,0.5173
40311211,40BR372,3,3.794,0.794
40511118,40BA051,2,2.903,0.903
40311214,40BD012,1,3.0846,2.0846
40211110,4069211,3,4.0,1.0
40411246,40BA052,2,2.903,0.903
40211165,40BA141,2,3.4946,1.4946
40211241,40BA052,1,2.315,1.315
40211115,40BC021,1,2.903,1.903
40411251,40BA082,4,2.903,1.097
40211150,40UN080,3,3.4801,0.4801
40511125,40B0291,3,2.903,0.097
40211205,40BR322,3,3.695,0.695
40211127,40BQ421,5,3.4336,1.5664
40311241,40BA102,2,2.903,0.903
40211113,40BA101,2,2.5475,0.5475
40211252,409Z491,5,4.4141,0.5859
40311128,40BA021,4,3.8045,0.1955
40311150,40BA221,1,2.903,1.903
40211244,40B9561,4,4.0,0.0
40311227,40BA062,1,2.903,1.903
40211102,40BA011,4,2.5266,1.4734
40211102,40WN081,3,2.5161,0.4839
40211208,40BA152,2,2.903,0.903
40211248,40BR122,5,4.8965,0.1035
40311231,40BQ512,4,3.7,0.3
40411158,40BA081,3,2.903,0.097
40211163,40BA141,4,2.903,1.097
40311227,40B0292,2,2.903,0.903
40411155,40BQ031,4,2.903,1.097
40511247,40BA052,4,3.6002,0.3998
40311235,40BA102,1,2.903,1.903
40511233,40BA052,4,3.1009,0.8991
40311133,40BA101,2,3.3847,1.3847
40311245,40BD012,2,2.903,0.903
40211137,40BA051,3,2.7745,0.2255
40211262,40BA132,4,2.903,1.097
40211207,40BA062,4,3.6207,0.3793
40211237,40BA022,1,3.893,2.893
40311162,40BA021,1,2.903,1.903
40211234,40BR032,4,3.5053,0.4947
40411248,40BR472,1,2.903,1.903
40211136,40BC051,5,3.5276,1.4724
40311139,40BA141,1,2.1767,1.1767
40411158,40BA011,3,2.903,0.097
40211129,40BQ141,5,3.8408,1.1592
40211259,40BA152,2,3.115,1.115
40311258,40BD012,3,3.7995,0.7995
40411140,40BC071,2,2.903,0.903
40211158,40BQ371,2,3.7331,1.7331
40311142,40BA101,1,2.903,1.903
40211256,40BD012,5,3.8061,1.1939
40311217,40BA012,3,3.6,0.6
40411143,40BC011,1,2.903,1.903
40211107,40BA081,1,2.4234,1.4234
40311127,40BA081,2,2.903,0.903
40211148,40BQ321,3,3.4942,0.4942
40320310,40BC051,1,3.1359,2.1359
40211220,40BD052,3,3.2977,0.2977
40311162,40BQ311,1,2.903,1.903
40211261,40BA122,3,3.0904,0.0904
40311155,40BQ311,3,2.903,0.097
40211252,40BR072,4,4.8986,0.8986
40311169,40BA221,1,2.903,1.903
40411215,40BA012,3,2.903,0.097
40311117,40BA141,3,2.3943,0.6057
40311158,40BA121,1,2.682,1.682
40211209,40BA092,1,2.9671,1.9671
40311236,40BD032,4,3.5014,0.4986
40211153,40BQ021,5,3.9346,1.0654
40211151,40BA081,3,3.7018,0.7018
40411138,40BA021,1,2.903,1.903
40211118,40BA141,5,3.4077,1.5923
40411101,40BA011,1,2.903,1.903
40211217,40BR082,4,4.1925,0.1925
40311132,40BC051,1,2.903,1.903
40211226,40BD052,5,3.711,1.289
40211225,40B9572,4,4.0,0.0
40411240,40BR472,5,2.903,2.097
40211109,40B0291,2,2.3735,0.3735
40411110,40BQ311,2,2.903,0.903
40211241,40BA152,3,3.0085,0.0085
40311250,40BA062,1,1.8936,0.8936
40211102,40BQ421,3,3.5654,0.5654
40211108,40BA051,3,2.9042,0.0958
40411252,40BR472,1,2.903,1.903
40511256,40B0292,3,4.2932,1.2932
40311111,40BA061,4,2.8959,1.1041
40211114,40UN110,4,2.903,1.097
40511207,40BA012,2,1.7998,0.2002
40311218,40BA082,4,3.9005,0.0995
40311151,40BA021,4,3.7148,0.2852
40411146,40BA081,2,2.903,0.903
40311215,40BA122,2,2.903,0.903
40511105,40B0291,5,2.903,2.097
40211249,40BA052,3,2.9132,0.0868
40311157,40BQ321,5,3.5048,1.4952
40211225,40BD052,3,3.6135,0.6135
40211151,40BQ371,5,4.0846,0.9154
40211112,40BQ391,5,3.5463,1.4537
40311261,40BA012,3,3.2982,0.2982
40411254,40BA222,3,2.903,0.097
40211239,40BR042,1,2.903,1.903
40111230,40BA152,2,2.903,0.903
40311233,40BA022,2,2.903,0.903
40211266,433A021,3,2.903,0.097
40211202,40BR242,3,3.3144,0.3144
40411113,40BQ311,5,2.903,2.097
40211249,40BA022,4,3.2146,0.7854
40311157,40B0291,5,3.8017,1.1983
40211139,432N861,1,2.903,1.903
40311260,40BQ512,5,2.903,2.097
40211230,40BA152,3,3.0208,0.0208
40311158,40BQ031,2,2.4045,0.4045
40311231,40BA132,5,4.9002,0.0998
40211116,40IN101,4,4.0,0.0
40311104,40BA081,4,3.7943,0.2057
40411240,40BA052,1,2.903,1.903
40211217,40BR032,5,3.9933,1.0067
40211248,40BA022,1,3.4013,2.4013
40211257,40BR372,1,3.2698,2.2698
40211266,40BR042,2,2.903,0.903
40311148,40BA011,1,2.903,1.903
40411159,40BA051,2,2.903,0.903
40205303,40BD012,2,3.0746,1.0746
40411141,40BC011,1,2.903,1.903
40211104,40BQ371,4,4.0011,0.0011
40211145,40BC011,1,2.903,1.903
40411147,40BA061,2,2.903,0.903
40211215,40BD032,3,2.903,0.097
40311121,40BC011,4,2.2038,1.7962
40411256,40BA102,4,2.903,1.097
40411105,40BQ311,5,2.903,2.097
40211116,40BA051,2,2.9083,0.9083
40211111,40BQ381,1,3.0808,2.0808
40211106,409A012,2,2.5186,0.5186
40211249,40BR082,4,4.0015,0.0015
40211222,40BA092,4,4.4017,0.4017
40211123,40BA021,4,3.5212,0.4788
40211262,40BR042,4,2.903,1.097
40411228,40BA062,3,2.903,0.097
40211105,40BA051,3,2.8764,0.1236
40311158,40BA221,2,2.4838,0.4838
40211138,40BQ171,4,4.5073,0.5073
40211129,40BC021,4,3.767,0.233
40411218,40BR022,3,2.903,0.097
40311129,40BQ331,1,2.5228,1.5228
40211234,40BA022,3,3.4146,0.4146
40211206,40BA062,4,2.6927,1.3073
40211211,40BR372,3,3.3601,0.3601
40311248,40BA132,5,4.7003,0.2997
40211136,40BQ371,3,4.2109,1.2109
40211247,409Z501,5,5.0,0.0
40311250,40BA012,5,3.6009,1.3991
40311236,40BA062,4,2.6098,1.3902
40311216,40BR042,4,4.2996,0.2996
40311218,40B8932,4,3.901,0.099
40311146,40BA221,1,2.9995,1.9995
40211144,40BA021,4,2.903,1.097
40211248,40BD012,3,3.6946,0.6946
40211162,40BA151,4,3.7092,0.2908
40211203,40BA012,2,3.5051,1.5051
40311122,40BA101,4,3.5998,0.4002
40311155,40BC011,3,2.903,0.097
40211214,40BD032,3,3.3945,0.3945
40311159,40BC071,1,2.903,1.903
40211139,40BA081,3,2.903,0.097
