Student_ID,Course_ID,Actual,Predicted,Error
40311250,40BD012,5,3.9828,1.0172
40311137,40BQ331,3,3.4139,0.4139
40511206,40BA052,4,4.4981,0.4981
40511229,40B0292,4,3.5104,0.4896
40311229,40BR072,4,3.5772,0.4228
40211234,40BA102,4,3.5281,0.4719
40211238,40BD012,1,2.1777,1.1777
40311211,40B0292,3,2.744,0.256
40311238,40BQ512,4,3.4903,0.5097
40411243,40BA012,1,2.6491,1.6491
40311129,40BQ321,2,1.8949,0.1051
40211150,40BA051,3,2.903,0.097
40411236,40BR022,4,3.4346,0.5654
40211117,40BA091,1,2.903,1.903
40411231,40BA012,1,2.5046,1.5046
40311205,40BR372,5,3.2486,1.7514
40211217,40BA052,4,4.0887,0.0887
40211146,40BA141,3,2.8237,0.1763
40411138,40BC011,1,1.2967,0.2967
40211156,40BR372,3,4.2037,1.2037
40411208,40BA052,3,3.0145,0.0145
40205303,40BR072,3,1.2806,1.7194
40411220,40BA062,2,3.2439,1.2439
40411213,40BD012,4,3.4901,0.5099
40211267,40BD052,1,3.4252,2.4252
40211129,40BA141,4,4.0143,0.0143
40211126,433N062,5,2.903,2.097
40211102,409U053,5,2.903,2.097
40211134,40BA061,4,2.903,1.097
40311134,40BQ321,3,2.4803,0.5197
40211203,40BA022,3,4.2035,1.2035
40211147,40BC051,1,1.8529,0.8529
40311217,40BD012,4,2.7983,1.2017
40211233,40BA152,2,2.2522,0.2522
40211137,40BQ391,2,1.7595,0.2405
40411106,40BA051,3,2.903,0.097
40311158,40UN130,5,3.7213,1.2787
40211116,40BQ021,4,2.903,1.097
40311202,40BA082,4,3.6,0.4
40211154,40BQ391,3,2.2998,0.7002
40311110,40B0291,3,2.903,0.097
40411150,40BC071,2,1.0,1.0
40211117,40BA131,4,2.903,1.097
40311229,40BD012,4,3.2727,0.7273
40211102,40BA081,4,2.903,1.097
40211115,40BQ021,2,2.903,0.903
40211215,40BA052,1,1.29,0.29
40211105,40BA151,3,2.903,0.097
40211166,40BQ371,1,2.903,1.903
40311237,40BA122,3,2.3429,0.6571
40311211,40BA132,4,3.4076,0.5924
40211225,40UN070,5,3.7622,1.2378
40511109,40B0291,4,2.903,1.097
40211161,40BQ051,1,2.3838,1.3838
40211118,40BC051,5,4.5747,0.4253
40411131,40BA021,1,2.903,1.903
40311122,40BA221,3,2.903,0.097
40511104,40B0291,5,2.903,2.097
40211126,40BA051,5,2.903,2.097
40211211,40BR082,3,2.903,0.097
40211262,40BA092,4,2.903,1.097
40211250,40B0292,4,3.371,0.629
40311233,40B8932,3,3.4424,0.4424
40311146,40BC011,1,1.5534,0.5534
40211156,40BA151,3,2.903,0.097
40211228,40BA062,3,3.884,0.884
40311221,40BD012,3,2.4025,0.5975
40311119,40BA011,5,2.903,2.097
40411126,40BC011,3,3.2967,0.2967
40311130,409A021,1,2.903,1.903
40211232,40BA102,1,2.0703,1.0703
40211117,40BA121,3,2.903,0.097
40411247,40BA102,2,3.2308,1.2308
40211248,40BA102,4,2.7976,1.2024
40411251,40BA022,2,2.749,0.749
40312142,40BA101,4,2.903,1.097
40211229,40BR082,4,2.903,1.097
40211214,40BR242,2,2.0892,0.0892
40311150,40BC011,1,1.5184,0.5184
40411102,40BQ031,5,3.4028,1.5972
40211106,40BA061,5,2.903,2.097
40211230,409Z481,4,4.3267,0.3267
40211117,40BA151,4,2.903,1.097
40211259,40BA022,4,2.6659,1.3341
40311259,40BA062,1,3.1279,2.1279
40411159,40BA101,3,2.903,0.097
40411115,40BA221,1,2.903,1.903
40211247,409Z481,4,3.7805,0.2195
40311260,40BR022,3,3.1272,0.1272
40411128,40BA011,1,2.903,1.903
40211146,40BA151,4,2.903,1.097
40211101,40B0291,4,2.903,1.097
40211148,40BQ171,4,2.903,1.097
40211244,40BR042,2,3.2941,1.2941
40511101,40BA011,1,2.903,1.903
40205303,40BR242,1,1.9034,0.9034
40211235,40BR042,2,3.2327,1.2327
40211126,40KA393,3,2.903,0.097
40211139,40BQ421,2,2.4035,0.4035
40211206,40BD012,3,3.6284,0.6284
40311204,40BA052,5,3.2301,1.7699
40211233,40BR242,1,2.4176,1.4176
40411125,40BA011,1,2.903,1.903
40311218,40BA132,5,3.0962,1.9038
40211137,40BC011,3,1.72,1.28
40311120,40BA021,1,2.903,1.903
40511107,40BA051,5,2.903,2.097
40311217,40BD032,2,3.256,1.256
40311215,40B0292,2,3.0037,1.0037
40311155,40BQ031,1,3.0832,2.0832
40211201,40BR032,3,2.903,0.097
40211134,40BQ401,4,2.903,1.097
40211208,40BA092,1,2.903,1.903
40211247,40BR032,4,2.903,1.097
40311238,40BA122,3,3.0557,0.0557
40211109,40BQ141,2,2.903,0.903
40211130,40BA081,1,2.903,1.903
40311158,40BC071,5,3.0569,1.9431
40211226,40BD032,4,3.8825,0.1175
40211266,40BA081,2,2.903,0.903
40311233,40B0292,3,3.0877,0.0877
40311136,40BA011,1,2.903,1.903
40311132,40BA121,1,2.903,1.903
40211133,40BC011,2,4.398,2.398
40211236,40BD012,1,1.0,0.0
40311210,40BA222,3,2.2419,0.7581
40211117,40BQ141,2,2.903,0.903
40311261,40BD032,3,3.8628,0.8628
40211225,40B9561,4,3.3358,0.6642
40211228,40BA132,3,3.5991,0.5991
40211158,40BA011,4,2.903,1.097
40211154,40BA091,1,2.903,1.903
40211137,40BA061,1,2.903,1.903
40211209,40BD032,2,2.4458,0.4458
40411227,40BA222,3,4.0833,1.0833
40311235,40BA222,1,2.5927,1.5927
40211141,40BC061,4,3.8643,0.1357
40211261,40BR072,5,3.4458,1.5542
40211114,40BA011,1,2.903,1.903
40411126,40BA081,4,2.903,1.097
40211229,40BA012,2,1.8543,0.1457
40311122,40BA081,4,2.903,1.097
40311109,40BA021,1,2.903,1.903
40411205,40BD012,4,2.2133,1.7867
40327247,40BC071,2,2.0,0.0
40311238,40B0292,2,2.882,0.882
40311238,40B8932,3,3.6213,0.6213
40411158,40BA051,2,2.903,0.903
40311243,40BA052,4,3.5571,0.4429
40411211,40BA222,2,2.9286,0.9286
40511226,40BA012,4,3.5015,0.4985
40411255,40BA222,4,4.2179,0.2179
40411212,40BD012,3,1.9424,1.0576
40211202,40B9651,4,3.7168,0.2832
40311243,40BD012,4,3.6845,0.3155
40211112,40KT142,5,3.3075,1.6925
40311204,40BA132,4,3.9111,0.0889
40211224,40BD012,3,1.4899,1.5101
40211113,40BA091,1,2.903,1.903
40411156,40BA021,4,2.903,1.097
40311153,40BA021,5,2.903,2.097
40211266,40BR022,2,2.0609,0.0609
40411219,40BA082,5,3.6051,1.3949
40311223,40BA122,3,2.2378,0.7622
40211116,40BQ051,4,3.5724,0.4276
40211246,40BR122,5,2.903,2.097
40311158,40BQ341,3,3.4628,0.4628
40411201,40BA062,3,3.4328,0.4328
40211126,40IN672,5,3.5427,1.4573
40211249,40B0292,4,3.1387,0.8613
40311108,40BC011,2,3.1427,1.1427
40411156,40BA011,5,2.903,2.097
40411244,40BR472,1,3.2759,2.2759
40211103,40UN050,1,2.3397,1.3397
40411242,40BA102,4,2.3513,1.6487
40411202,40BA052,4,2.7696,1.2304
40211261,40BA152,3,3.4955,0.4955
40511142,40BA051,3,2.903,0.097
40411246,40BA082,3,2.5043,0.4957
40211104,40UN110,4,3.1072,0.8928
40311236,40BR042,4,4.2203,0.2203
40211223,40BA132,3,4.0875,1.0875
40211115,40BA011,3,2.903,0.097
40211144,40BQ421,1,1.4347,0.4347
40211203,40BA102,4,4.2891,0.2891
40211257,409U163,1,1.9419,0.9419
40311113,40BA051,1,2.903,1.903
40411236,40BA012,3,3.4434,0.4434
40411233,40BA102,4,2.7556,1.2444
40311161,40BA221,1,2.903,1.903
40211153,40BR372,4,4.028,0.028
40411108,40BA011,4,2.903,1.097
40211115,40BC061,1,1.5136,0.5136
40311130,40BQ031,2,2.1329,0.1329
40211102,40B0291,2,2.903,0.903
40211205,40BR032,5,2.903,2.097
40211132,40BA081,2,2.903,0.903
40311257,40BA102,3,3.8015,0.8015
40211110,40BQ321,2,2.7031,0.7031
40411255,40BA102,4,4.2022,0.2022
40411138,40BA051,2,2.903,0.903
40311105,409A011,2,2.903,0.903
40311265,4064243,2,3.116,1.116
40311255,40B0292,2,1.5432,0.4568
40211104,40BA131,4,2.903,1.097
40211233,40BA092,2,2.903,0.903
40211133,40BR372,5,4.3159,0.6841
40311138,40BA011,1,2.903,1.903
40311124,40BA021,1,2.903,1.903
40211238,433A021,2,2.903,0.903
40311223,40BA222,1,2.332,1.332
40211161,40BA051,2,2.903,0.903
40211137,40BA091,1,2.903,1.903
40311128,40BA121,4,2.903,1.097
40411238,40BA052,2,2.9017,0.9017
40211118,40BC061,5,4.6667,0.3333
40311218,40BR042,4,3.03,0.97
40211235,40BA152,4,3.1099,0.8901
40211138,40BA051,3,2.903,0.097
40311206,40BA062,1,3.024,2.024
40211230,40B0292,5,3.6181,1.3819
40411209,40BA222,3,1.761,1.239
40311118,40BC051,3,3.7596,0.7596
40211224,40BR072,3,1.4974,1.5026
40311243,40BA122,4,3.9782,0.0218
40211113,40B0291,2,2.903,0.903
40211235,40BR072,4,3.2793,0.7207
40211161,40BQ331,1,2.428,1.428
40311253,40B0292,3,2.5671,0.4329
40211225,40BR372,4,2.7063,1.2937
40311227,40BA082,4,2.6841,1.3159
40211262,40BR082,5,2.903,2.097
40511229,40BA052,2,4.5019,2.5019
40211122,40BQ421,3,3.2935,0.2935
40411119,40BA051,1,2.903,1.903
40211202,40BA132,3,2.967,0.033
40211125,40BQ141,4,2.903,1.097
40411205,40BA052,2,2.4441,0.4441
40311131,40B0291,2,2.903,0.903
40311146,40BA081,2,2.903,0.903
40211245,40BR032,2,2.903,0.903
40411130,40BC071,1,3.899,2.899
40311135,40BA221,1,2.903,1.903
40411143,40BA051,1,2.903,1.903
40411207,40BA062,2,2.5248,0.5248
40211220,409Z481,5,4.4343,0.5657
40211205,40BA062,5,3.5836,1.4164
40211230,40BA062,4,3.8619,0.1381
40411140,40BA021,1,2.903,1.903
40511262,40BA052,3,2.5019,0.4981
40211262,40BA142,5,2.903,2.097
40311132,40BQ321,3,1.8593,1.1407
40311138,40BC021,4,2.9981,1.0019
40311151,40BA141,3,4.1475,1.1475
40411143,40BA221,1,2.903,1.903
40211222,40BD032,4,4.3433,0.3433
40311231,40BD032,2,3.2616,1.2616
40311205,40BD032,3,3.2155,0.2155
40511227,40BA052,2,4.0039,2.0039
40211152,40B0291,2,2.903,0.903
40211233,40BA142,4,2.903,1.097
40311238,40BA132,3,3.2298,0.2298
40211125,40BC011,4,3.6593,0.3407
40311219,40B0292,1,2.4541,1.4541
40311105,40BC071,2,2.1859,0.1859
40311134,40BA121,3,2.903,0.097
40311116,40B0291,2,2.903,0.903
40311157,40BA061,3,2.903,0.097
40211104,40BC051,2,2.8776,0.8776
40411149,40BC071,1,3.0,2.0
40411130,40BA102,3,3.4844,0.4844
40311214,40BD032,2,2.2681,0.2681
40411222,40BA062,1,2.1713,1.1713
40311108,40BA101,3,2.903,0.097
40211134,40BC021,4,3.8456,0.1544
40320324,40BC011,1,2.3672,1.3672
40311243,40BA012,3,3.6638,0.6638
40411130,40BA222,2,3.6869,1.6869
40411215,40BA052,1,2.9182,1.9182
40411240,40BR022,2,2.1529,0.1529
40211127,40BA131,5,2.903,2.097
40211131,40B0291,1,2.903,1.903
40211235,40BA102,4,2.9942,1.0058
40211101,40BR342,5,4.5176,0.4824
40211205,40BD012,4,3.7924,0.2076
40411120,40BA061,4,2.903,1.097
40311125,40B0291,3,2.903,0.097
40211150,40BC021,3,3.6033,0.6033
40311148,40BA081,3,2.903,0.097
40211219,40BA052,2,3.1852,1.1852
40211260,40BR122,5,2.903,2.097
40311146,40BA061,1,2.903,1.903
40511219,40BA052,3,1.0,2.0
40211150,40BC061,4,3.5391,0.4609
40211110,40BC051,2,2.7121,0.7121
40311249,40BA022,3,3.8074,0.8074
40211205,40BR042,3,3.6864,0.6864
40411104,40BC071,3,3.6955,0.6955
40211122,40BA151,4,2.903,1.097
40211106,40BA081,3,2.903,0.097
40311104,40BA141,1,2.6944,1.6944
40311229,40BA012,2,3.3813,1.3813
40511247,40B0292,4,4.5035,0.5035
40211208,90B2681,3,2.903,0.097
40211249,40BR122,5,2.903,2.097
40311116,40BA081,3,2.903,0.097
40311208,40BA022,4,3.4927,0.5073
40211206,40BA012,5,3.5756,1.4244
40511201,40BA012,3,4.0031,1.0031
40211116,40BA131,5,2.903,2.097
40211101,40BA081,4,2.903,1.097
40211112,40BA021,1,2.903,1.903
40211112,40BQ371,3,2.903,0.097
40211217,40BA022,5,3.8847,1.1153
40211220,40B0292,5,4.2347,0.7653
40311130,40BQ321,3,2.3571,0.6429
40311139,40BQ141,2,2.903,0.903
40311236,40BA102,4,3.9093,0.0907
40311245,40BA012,4,2.2906,1.7094
40511123,40BA051,1,2.903,1.903
40311114,40BA051,4,2.903,1.097
40311155,40BC051,3,3.1679,0.1679
40211239,40BR372,1,1.7741,0.7741
40211130,40BA021,1,2.903,1.903
40211133,40BA061,5,2.903,2.097
40311236,40B8932,4,4.1171,0.1171
40211106,40BA011,1,2.903,1.903
40211158,409R181,4,2.9501,1.0499
40311211,40BR372,3,3.5086,0.5086
40511118,40BA051,2,2.903,0.903
40311214,40BD012,1,2.1014,1.1014
40211110,4069211,3,3.5999,0.5999
40411246,40BA052,2,2.5071,0.5071
40211165,40BA141,2,4.2647,2.2647
40211241,40BA052,1,2.7076,1.7076
40211115,40BC021,1,1.3564,0.3564
40411251,40BA082,4,2.5114,1.4886
40211150,40UN080,3,3.3892,0.3892
40511125,40B0291,3,2.903,0.097
40211205,40BR322,3,3.0659,0.0659
40211127,40BQ421,5,4.5181,0.4819
40311241,40BA102,2,1.3027,0.6973
40211113,40BA101,2,2.903,0.903
40211252,409Z491,5,4.0574,0.9426
40311128,40BA021,4,2.903,1.097
40311150,40BA221,1,2.903,1.903
40211244,40B9561,4,3.4101,0.5899
40311227,40BA062,1,2.8057,1.8057
40211102,40BA011,4,2.903,1.097
40211102,40WN081,3,2.903,0.097
40211208,40BA152,2,1.7785,0.2215
40211248,40BR122,5,2.903,2.097
40311231,40BQ512,4,3.3748,0.6252
40411158,40BA081,3,2.903,0.097
40211163,40BA141,4,1.5666,2.4334
40311227,40B0292,2,3.3587,1.3587
40411155,40BQ031,4,1.0,3.0
40511247,40BA052,4,4.5019,0.5019
40311235,40BA102,1,2.1989,1.1989
40511233,40BA052,4,2.9961,1.0039
40311133,40BA101,2,2.903,0.903
40311245,40BD012,2,2.4033,0.4033
40211137,40BA051,3,2.903,0.097
40211262,40BA132,4,3.7945,0.2055
40211207,40BA062,4,3.4337,0.5663
40211237,40BA022,1,2.6426,1.6426
40311162,40BA021,1,2.903,1.903
40211234,40BR032,4,2.903,1.097
40411248,40BR472,1,3.8202,2.8202
40211136,40BC051,5,3.6152,1.3848
40311139,40BA141,1,2.4272,1.4272
40411158,40BA011,3,2.903,0.097
40211129,40BQ141,5,2.903,2.097
40211259,40BA152,2,3.0819,1.0819
40311258,40BD012,3,3.6953,0.6953
40411140,40BC071,2,2.0854,0.0854
40211158,40BQ371,2,2.903,0.903
40311142,40BA101,1,2.903,1.903
40211256,40BD012,5,4.0376,0.9624
40311217,40BA012,3,2.853,0.147
40411143,40BC011,1,1.5934,0.5934
40211107,40BA081,1,2.903,1.903
40311127,40BA081,2,2.903,0.903
40211148,40BQ321,3,3.5765,0.5765
40320310,40BC051,1,2.1394,1.1394
40211220,40BD052,3,4.12,1.12
40311162,40BQ311,1,1.6748,0.6748
40211261,40BA122,3,3.6942,0.6942
40311155,40BQ311,3,2.8922,0.1078
40211252,40BR072,4,3.9046,0.0954
40311169,40BA221,1,2.903,1.903
40411215,40BA012,3,2.6247,0.3753
40311117,40BA141,3,3.5273,0.5273
40311158,40BA121,1,2.903,1.903
40211209,40BA092,1,2.903,1.903
40311236,40BD032,4,4.2173,0.2173
40211153,40BQ021,5,2.903,2.097
40211151,40BA081,3,2.903,0.097
40411138,40BA021,1,2.903,1.903
40211118,40BA141,5,4.5945,0.4055
40411101,40BA011,1,2.903,1.903
40211217,40BR082,4,2.903,1.097
40311132,40BC051,1,2.0644,1.0644
40211226,40BD052,5,3.9964,1.0036
40211225,40B9572,4,3.3671,0.6329
40411240,40BR472,5,2.0211,2.9789
40211109,40B0291,2,2.903,0.903
40411110,40BQ311,2,1.5855,0.4145
40211241,40BA152,3,2.7364,0.2636
40311250,40BA062,1,4.2286,3.2286
40211102,40BQ421,3,3.8693,0.8693
40211108,40BA051,3,2.903,0.097
40411252,40BR472,1,1.7909,0.7909
40511256,40B0292,3,1.9931,1.0069
40311111,40BA061,4,2.903,1.097
40211114,40UN110,4,1.1305,2.8695
40511207,40BA012,2,4.0031,2.0031
40311218,40BA082,4,2.5755,1.4245
40311151,40BA021,4,2.903,1.097
40411146,40BA081,2,2.903,0.903
40311215,40BA122,2,3.5825,1.5825
40511105,40B0291,5,2.903,2.097
40211249,40BA052,3,3.0816,0.0816
40311157,40BQ321,5,3.9054,1.0946
40211225,40BD052,3,3.1973,0.1973
40211151,40BQ371,5,2.903,2.097
40211112,40BQ391,5,2.9446,2.0554
40311261,40BA012,3,3.5921,0.5921
40411254,40BA222,3,3.4962,0.4962
40211239,40BR042,1,1.7729,0.7729
40111230,40BA152,2,1.6521,0.3479
40311233,40BA022,2,3.0833,1.0833
40211266,433A021,3,2.903,0.097
40211202,40BR242,3,3.0302,0.0302
40411113,40BQ311,5,4.6474,0.3526
40211249,40BA022,4,2.8902,1.1098
40311157,40B0291,5,2.903,2.097
40211139,432N861,1,2.3389,1.3389
40311260,40BQ512,5,3.8248,1.1752
40211230,40BA152,3,3.861,0.861
40311158,40BQ031,2,3.6679,1.6679
40311231,40BA132,5,3.3602,1.6398
40211116,40IN101,4,3.3411,0.6589
40311104,40BA081,4,2.903,1.097
40411240,40BA052,1,2.1476,1.1476
40211217,40BR032,5,2.903,2.097
40211248,40BA022,1,3.0141,2.0141
40211257,40BR372,1,1.889,0.889
40211266,40BR042,2,2.0397,0.0397
40311148,40BA011,1,2.903,1.903
40411159,40BA051,2,2.903,0.903
40205303,40BD012,2,1.4134,0.5866
40411141,40BC011,1,1.384,0.384
40211104,40BQ371,4,2.903,1.097
40211145,40BC011,1,1.5796,0.5796
40411147,40BA061,2,2.903,0.903
40211215,40BD032,3,1.9335,1.0665
40311121,40BC011,4,2.9061,1.0939
40411256,40BA102,4,2.9254,1.0746
40411105,40BQ311,5,3.5875,1.4125
40211116,40BA051,2,2.903,0.903
40211111,40BQ381,1,2.6619,1.6619
40211106,409A012,2,2.903,0.903
40211249,40BR082,4,2.903,1.097
40211222,40BA092,4,2.903,1.097
40211123,40BA021,4,2.903,1.097
40211262,40BR042,4,3.7916,0.2084
40411228,40BA062,3,3.2774,0.2774
40211105,40BA051,3,2.903,0.097
40311158,40BA221,2,2.903,0.903
40211138,40BQ171,4,2.903,1.097
40211129,40BC021,4,4.0255,0.0255
40411218,40BR022,3,2.7718,0.2282
40311129,40BQ331,1,2.0597,1.0597
40211234,40BA022,3,3.345,0.345
40211206,40BA062,4,3.8973,0.1027
40211211,40BR372,3,3.4007,0.4007
40311248,40BA132,5,4.2984,0.7016
40211136,40BQ371,3,2.903,0.097
40211247,409Z501,5,3.5753,1.4247
40311250,40BA012,5,3.9923,1.0077
40311236,40BA062,4,3.9058,0.0942
40311216,40BR042,4,3.293,0.707
40311218,40B8932,4,3.0396,0.9604
40311146,40BA221,1,2.903,1.903
40211144,40BA021,4,2.903,1.097
40211248,40BD012,3,2.7392,0.2608
40211162,40BA151,4,2.903,1.097
40211203,40BA012,2,4.0258,2.0258
40311122,40BA101,4,2.903,1.097
40311155,40BC011,3,2.9532,0.0468
